,image,MSE,PSNR,SSIM
62,he84279,397.4636637369792,22.024192232485515,0.5224248
63,he84280,387.7505696614583,21.92352523729342,0.5226991
64,he84313,261.3829752604167,23.892243491498697,0.5334872
65,he84315,566.0298665364584,20.324055461017686,0.5396876
66,he84316,447.9293619791667,21.484483399814476,0.54166317
67,he84317,422.172607421875,21.68712042285968,0.57361656
68,he84319,476.563720703125,21.339258298479887,0.50820696
69,he84359,172.73689778645834,25.49898764266345,0.5904586
70,he84360,550.19189453125,20.569716534744764,0.55574
71,he8473,321.34193929036456,22.927416225264476,0.4092141
72,he8474,510.4973958333333,21.115283436823926,0.36900523
73,he8475,647.0849609375,19.930915326008016,0.4248469
74,he8476,562.7035319010416,20.657987851318143,0.44099966
75,he8477,502.6680094401042,21.15051454422888,0.4691737
76,he8478,469.236572265625,21.303322642810105,0.45733282
77,he852,53.82322692871094,30.994911574781575,0.5490574
78,he8533,559.3643798828125,20.640488980779367,0.4436535
79,he8534,411.4757080078125,22.0190241362627,0.42925346
80,he8535,375.3068440755208,22.328921594537448,0.4121969
81,he856,191.1428019205729,25.114801715176345,0.5987918
82,he857,80.11615498860677,29.616915023121795,0.6341861
83,he858,231.00406901041666,24.544488629685475,0.52582127
84,he88732,219.01314290364584,24.48205874518399,0.54530215
85,he88733,259.21702067057294,24.117097732390622,0.44452953
86,he88734,167.40865071614584,26.153080985660438,0.47488153
87,he88735,292.0493977864583,23.502351238427927,0.5145429
88,he88752,575.8004557291666,20.255345353974814,0.6527011
89,he88753,513.77734375,20.72157958498455,0.6158083
90,he88754,440.164794921875,21.766835658947667,0.6047657
91,he88755,511.4717203776042,21.03972553979938,0.5987485
92,he88756,363.7464192708333,22.252732407240984,0.6405864
93,he88761,386.2202962239583,22.239928611678486,0.62177694
94,he88762,76.28098551432292,29.23060350944415,0.6347539
95,he88764,377.29345703125,22.337212268268946,0.60350925
96,he88765,399.5137125651042,22.1524887820804,0.6184897
97,he88766,343.07470703125,22.946243793044204,0.64812326
98,he88767,170.94856770833334,25.583861719222934,0.6379893
99,he88768,107.3877461751302,27.719554210211342,0.68544745
100,he88769,62.49480183919271,30.25596541802961,0.71617585
101,he88785,310.0464274088542,23.13134993444578,0.46480155
102,he88786,275.65089925130206,23.75163482508022,0.47827885
103,he88787,251.1961873372396,24.232217729995256,0.4798837
104,he88788,311.4142659505208,23.045477240561297,0.446776
105,he88790,367.7048746744792,22.4102071646178,0.4829824
106,he887,30.078750610351562,33.62961182091306,0.67190677
107,he88806,497.2255045572917,20.931462000733937,0.5870907
108,he88807,374.6029459635417,22.21267840791723,0.6016271
109,he88809,469.1689046223958,21.269595430551096,0.6225955
110,he88816,69.18733723958333,30.20086743922862,0.6387255
111,he88817,255.9446004231771,23.824445354136678,0.6339235
112,he88822,95.46915690104167,28.06855856206429,0.6304233
113,he88823,64.4503885904948,29.890866559909902,0.6464481
114,he88824,61.16016133626302,30.195217312359127,0.7090938
115,he88830,295.32228597005206,23.263526962515808,0.51559776
116,he88831,343.1283772786458,22.802771677818228,0.5769396
117,he88838,278.54168701171875,23.50212799080877,0.46165493
118,he88841,324.04815673828125,22.79330420841743,0.45599213
119,he88842,297.5577392578125,23.315583054170666,0.48964128
120,he88843,230.0005900065104,24.41439981535951,0.50973684
121,he88844,290.00775146484375,23.713454422352864,0.46145955
122,he88861,362.992919921875,22.543220372072575,0.60318154
123,he88862,289.7625732421875,23.365478772483662,0.5827914
124,he88870,156.46956380208334,26.20570876828751,0.6354001
125,he88871,163.21736653645834,25.98928271845328,0.6364812
126,he88872,47.478251139322914,31.423014761198218,0.66085935
