,image,criterion,thresh,fp,tp,fn,precision,recall,accuracy,f1,n_true,n_pred,mean_true_score,mean_matched_score,panoptic_quality
694,he97198,iou,0.5,40,152,93,0.7916666666666666,0.6204081632653061,0.5333333333333333,0.6956521739130435,245,192,0.4157609589245855,0.6701410193192331,0.4661850569177274
695,he97199,iou,0.5,83,238,200,0.7414330218068536,0.54337899543379,0.45681381957773515,0.6271409749670619,438,321,0.35924502159362515,0.6611315943613774,0.4146227126693223
696,he97200,iou,0.5,96,202,166,0.6778523489932886,0.5489130434782609,0.4353448275862069,0.6066066066066066,368,298,0.3657415638799253,0.6663014629099628,0.4041828693928303
697,he97201,iou,0.5,60,127,79,0.679144385026738,0.616504854368932,0.4774436090225564,0.6463104325699746,206,187,0.40309098623331313,0.6538326233390748,0.4225788456186387
698,he9724,iou,0.5,11,24,21,0.6857142857142857,0.5333333333333333,0.42857142857142855,0.6,45,35,0.3663699679904514,0.6869436899820963,0.4121662139892578
699,he9725,iou,0.5,26,33,39,0.559322033898305,0.4583333333333333,0.336734693877551,0.5038167938931297,72,59,0.30393187204996747,0.6631240844726562,0.33409305019233065
700,he9726,iou,0.5,39,16,49,0.2909090909090909,0.24615384615384617,0.15384615384615385,0.26666666666666666,65,55,0.16487940274752103,0.6698225736618042,0.17861935297648113
701,he9727,iou,0.5,39,32,27,0.4507042253521127,0.5423728813559322,0.32653061224489793,0.49230769230769234,59,71,0.361501208806442,0.6665178537368774,0.32813186645507814
702,he9728,iou,0.5,22,30,36,0.5769230769230769,0.45454545454545453,0.3409090909090909,0.5084745762711864,66,52,0.3036991466175426,0.6681381225585937,0.339731248758607
703,he9729,iou,0.5,27,23,36,0.46,0.3898305084745763,0.26744186046511625,0.42201834862385323,59,50,0.24744200302382646,0.6347425294959027,0.2678729940991883
704,he9730,iou,0.5,38,37,25,0.49333333333333335,0.5967741935483871,0.37,0.5401459854014599,62,75,0.41741226565453315,0.6994475802859744,0.3778038024902344
705,he9731,iou,0.5,61,75,107,0.5514705882352942,0.41208791208791207,0.30864197530864196,0.4716981132075472,182,136,0.27842597123030777,0.6756470235188802,0.31870142618815106
706,he9732,iou,0.5,48,75,80,0.6097560975609756,0.4838709677419355,0.3694581280788177,0.539568345323741,155,123,0.3200168240454889,0.6613681030273437,0.35685329300036533
707,he9733,iou,0.5,27,36,46,0.5714285714285714,0.43902439024390244,0.3302752293577982,0.496551724137931,82,63,0.28937623558974845,0.659134758843316,0.3272945009428879
708,he97674,iou,0.5,195,117,110,0.375,0.5154185022026432,0.2772511848341232,0.43413729128014844,227,312,0.33303715373976117,0.6461490076831263,0.2805173799589083
709,he97675,iou,0.5,204,156,105,0.43333333333333335,0.5977011494252874,0.33548387096774196,0.5024154589371981,261,360,0.3926523727475455,0.6569376236353165,0.3300556176718498
710,he97676,iou,0.5,180,132,147,0.4230769230769231,0.4731182795698925,0.2875816993464052,0.4467005076142132,279,312,0.313147951625154,0.6618808977531664,0.2956625330064906
711,he97741,iou,0.5,158,72,75,0.3130434782608696,0.4897959183673469,0.2360655737704918,0.3819628647214854,147,230,0.3263237881822651,0.6662444008721246,0.2544806199617664
712,he97742,iou,0.5,215,89,97,0.29276315789473684,0.478494623655914,0.22194513715710723,0.363265306122449,186,304,0.3189742795882686,0.6666204045327861,0.24216006532007334
713,he97743,iou,0.5,77,113,115,0.5947368421052631,0.4956140350877193,0.3704918032786885,0.5406698564593302,228,190,0.3277570490251508,0.6613151077675609,0.35755314439107355
714,he9774,iou,0.5,48,43,72,0.4725274725274725,0.3739130434782609,0.26380368098159507,0.4174757281553398,115,91,0.23968973574431046,0.6410306886185048,0.26761475350092917
715,he9775,iou,0.5,6,8,14,0.5714285714285714,0.36363636363636365,0.2857142857142857,0.4444444444444444,22,14,0.2531211592934348,0.6960831880569458,0.309370305803087
716,he9776,iou,0.5,24,34,55,0.5862068965517241,0.38202247191011235,0.3008849557522124,0.46258503401360546,89,58,0.2594847518406557,0.6792394974652458,0.314206026038345
717,he9777,iou,0.5,36,9,27,0.2,0.25,0.125,0.2222222222222222,36,45,0.15955890549553764,0.6382356219821506,0.14183013821825569
718,he9778,iou,0.5,27,13,34,0.325,0.2765957446808511,0.17567567567567569,0.2988505747126437,47,40,0.19025041701945852,0.6878284307626578,0.2055579218371161
719,he97799,iou,0.5,217,92,58,0.2977346278317152,0.6133333333333333,0.2506811989100817,0.4008714596949891,150,309,0.39016845703125,0.6361442234205164,0.25501206341911764
720,he9779,iou,0.5,25,12,44,0.32432432432432434,0.21428571428571427,0.14814814814814814,0.25806451612903225,56,37,0.13625763995306833,0.6358689864476522,0.16409522230907153
721,he97800,iou,0.5,169,83,100,0.32936507936507936,0.453551912568306,0.23579545454545456,0.3816091954022989,183,252,0.298698446138309,0.6585760920880789,0.25131869261292206
722,he97806,iou,0.5,30,174,113,0.8529411764705882,0.6062717770034843,0.5488958990536278,0.7087576374745418,287,204,0.4074132301250817,0.6719976841718301,0.4762834910219896
723,he97807,iou,0.5,70,91,100,0.5652173913043478,0.47643979057591623,0.3486590038314176,0.5170454545454546,191,161,0.317416126191304,0.6662250560718578,0.3444686369462447
724,he97808,iou,0.5,245,86,92,0.2598187311178248,0.48314606741573035,0.2033096926713948,0.3379174852652259,178,331,0.315864220094145,0.6537654787995094,0.22091878654914662
725,he97809,iou,0.5,231,66,77,0.2222222222222222,0.46153846153846156,0.17647058823529413,0.3,143,297,0.29664241017161547,0.6427252220385002,0.19281756661155008
726,he9780,iou,0.5,16,7,10,0.30434782608695654,0.4117647058823529,0.21212121212121213,0.35,17,23,0.29977930293363686,0.7280354499816895,0.2548124074935913
727,he97810,iou,0.5,142,92,69,0.39316239316239315,0.5714285714285714,0.30363036303630364,0.46582278481012657,161,234,0.3753688883337175,0.6568955545840056,0.305996916565714
728,he9781,iou,0.5,52,24,42,0.3157894736842105,0.36363636363636365,0.2033898305084746,0.3380281690140845,66,76,0.24480886170358368,0.6732243696848551,0.22756880102023272
729,he9782,iou,0.5,44,41,62,0.4823529411764706,0.39805825242718446,0.2789115646258503,0.43617021276595747,103,85,0.2647130651381409,0.665010870956793,0.2900579330768991
730,he9783,iou,0.5,60,47,53,0.4392523364485981,0.47,0.29375,0.45410628019323673,100,107,0.31827972412109373,0.6771909023853059,0.3075166416628925
731,he97865,iou,0.5,192,76,82,0.2835820895522388,0.4810126582278481,0.21714285714285714,0.3568075117370892,158,268,0.32190450837340534,0.6692225305657638,0.23878362592956828
732,he97866,iou,0.5,203,47,53,0.188,0.47,0.1551155115511551,0.26857142857142857,100,250,0.2922737693786621,0.6218590837843875,0.16701358250209264
733,he97867,iou,0.5,162,53,58,0.24651162790697675,0.4774774774774775,0.19413919413919414,0.32515337423312884,111,215,0.31409653672226917,0.6578248221919222,0.2138939605900115
734,he97868,iou,0.5,131,162,97,0.552901023890785,0.6254826254826255,0.4153846153846154,0.5869565217391305,259,293,0.41910517629969535,0.6700508682816116,0.393290727034859
735,he97875,iou,0.5,231,82,78,0.26198083067092653,0.5125,0.20971867007672634,0.346723044397463,160,313,0.33232553005218507,0.6484400586384099,0.2248291112403789
736,he97876,iou,0.5,152,95,75,0.38461538461538464,0.5588235294117647,0.2950310559006211,0.4556354916067146,170,247,0.36067807814654185,0.6454239293148644,0.29407804932811565
737,he97931,iou,0.5,75,115,84,0.6052631578947368,0.5778894472361809,0.4197080291970803,0.5912596401028277,199,190,0.3808905443354468,0.6591062462848166,0.3897029219678864
738,he97932,iou,0.5,169,102,99,0.3763837638376384,0.5074626865671642,0.2756756756756757,0.4322033898305085,201,271,0.33927002712268733,0.6685615240358839,0.28895455699856
739,he97933,iou,0.5,203,49,42,0.19444444444444445,0.5384615384615384,0.16666666666666666,0.2857142857142857,91,252,0.3564827887566535,0.6620394648337851,0.18915413280965288
740,he97934,iou,0.5,166,75,69,0.3112033195020747,0.5208333333333334,0.24193548387096775,0.38961038961038963,144,241,0.3391241762373183,0.651118418375651,0.2536825006658381
741,he97935,iou,0.5,215,127,117,0.3713450292397661,0.5204918032786885,0.2766884531590414,0.4334470989761092,244,342,0.3455883714019275,0.6639650600163016,0.2877937290855642
742,he97938,iou,0.5,73,90,104,0.5521472392638037,0.4639175257731959,0.33707865168539325,0.5042016806722689,194,163,0.3068984513430251,0.6615366617838542,0.3335478966977416
743,he97939,iou,0.5,34,153,105,0.8181818181818182,0.5930232558139535,0.523972602739726,0.6876404494382022,258,187,0.400295287139656,0.6750077390982434,0.4641626250877809
744,he97946,iou,0.5,14,4,21,0.2222222222222222,0.16,0.10256410256410256,0.18604651162790697,25,18,0.09575742721557617,0.5984839200973511,0.11134584559950718
745,he97947,iou,0.5,33,47,81,0.5875,0.3671875,0.2919254658385093,0.4519230769230769,128,80,0.24956254661083221,0.6796597014082238,0.3071539035210243
746,he97948,iou,0.5,55,65,132,0.5416666666666666,0.3299492385786802,0.25793650793650796,0.41009463722397477,197,120,0.22081007207105607,0.669224372276893,0.2744453261703347
747,he97949,iou,0.5,31,42,275,0.5753424657534246,0.13249211356466878,0.1206896551724138,0.2153846153846154,317,73,0.08946800231933594,0.6752703984578451,0.14544285505245894
748,he97950,iou,0.5,13,12,128,0.48,0.08571428571428572,0.0784313725490196,0.14545454545454545,140,25,0.058189405713762556,0.6788763999938965,0.0987456581809304
749,he97998,iou,0.5,101,216,173,0.6813880126182965,0.5552699228791774,0.44081632653061226,0.6118980169971672,389,317,0.36636454525827444,0.6597954078956887,0.40372750171520894
750,he97999,iou,0.5,164,114,71,0.41007194244604317,0.6162162162162163,0.32664756446991405,0.4924406047516199,185,278,0.39878667882970864,0.6471538209078604,0.3186848189351883
751,he98000,iou,0.5,203,22,39,0.09777777777777778,0.36065573770491804,0.08333333333333333,0.15384615384615385,61,225,0.22579924786677125,0.6260797327215021,0.0963199588802311
752,he98001,iou,0.5,178,35,42,0.1643192488262911,0.45454545454545453,0.13725490196078433,0.2413793103448276,77,213,0.2911994488208325,0.6406387874058315,0.15463694868416622
753,he98002,iou,0.5,179,86,69,0.32452830188679244,0.5548387096774193,0.25748502994011974,0.4095238095238095,155,265,0.3668512898106729,0.6611854641936546,0.2707711900983538
754,he98004,iou,0.5,158,62,62,0.2818181818181818,0.5,0.2198581560283688,0.36046511627906974,124,220,0.3288185058101531,0.6576370116203062,0.23705520186313364
755,he98005,iou,0.5,158,71,77,0.31004366812227074,0.4797297297297297,0.23202614379084968,0.376657824933687,148,229,0.31677094021359004,0.6603112556564976,0.2487114013348081
756,he98006,iou,0.5,213,145,112,0.40502793296089384,0.5642023346303502,0.30851063829787234,0.4715447154471545,257,358,0.36013277402647736,0.6383042960331358,0.30098901764164127
757,he98013,iou,0.5,10,0,2,0.0,0.0,0.0,0.0,2,10,0.0,0.0,0.0
758,he98014,iou,0.5,15,5,7,0.25,0.4166666666666667,0.18518518518518517,0.3125,12,20,0.2405942678451538,0.5774262428283692,0.18044570088386536
759,he98015,iou,0.5,41,22,80,0.3492063492063492,0.21568627450980393,0.15384615384615385,0.26666666666666666,102,63,0.14348558351105334,0.6652513417330655,0.17740035779548413
760,he98016,iou,0.5,41,33,183,0.44594594594594594,0.1527777777777778,0.12840466926070038,0.22758620689655173,216,74,0.10142871185585305,0.6638970230564927,0.1510938052473397
761,he98017,iou,0.5,16,5,20,0.23809523809523808,0.2,0.12195121951219512,0.21739130434782608,25,21,0.14000585556030273,0.7000292778015137,0.15218027778293775
762,he98018,iou,0.5,16,14,90,0.4666666666666667,0.1346153846153846,0.11666666666666667,0.208955223880597,104,30,0.09139567155104417,0.6789392743791852,0.14186790807923275
763,he98038,iou,0.5,51,121,99,0.7034883720930233,0.55,0.44649446494464945,0.6173469387755102,220,172,0.3660064003684304,0.6654661824880552,0.41082351061762595
764,he98039,iou,0.5,86,61,171,0.41496598639455784,0.2629310344827586,0.1918238993710692,0.32189973614775724,232,147,0.17264793659078664,0.6566282178534836,0.21136845007420843
765,he98040,iou,0.5,84,47,111,0.35877862595419846,0.2974683544303797,0.19421487603305784,0.32525951557093424,158,131,0.1822809991957266,0.6127744228281873,0.19931071192335506
766,he98041,iou,0.5,161,74,80,0.3148936170212766,0.4805194805194805,0.23492063492063492,0.38046272493573263,154,235,0.3205568635618532,0.6671048241692621,0.2538085192212102
767,he98064,iou,0.5,48,196,164,0.8032786885245902,0.5444444444444444,0.4803921568627451,0.6490066225165563,360,244,0.3677149454752604,0.6753947978117028,0.4383356965930257
768,he98065,iou,0.5,129,185,163,0.589171974522293,0.5316091954022989,0.38784067085953877,0.5589123867069486,348,314,0.34386148123905574,0.6468313268713048,0.36152204069846344
769,he98066,iou,0.5,161,103,80,0.39015151515151514,0.5628415300546448,0.29941860465116277,0.4608501118568233,183,264,0.3658877096540941,0.6500723385116429,0.2995859099181173
770,he98067,iou,0.5,179,21,45,0.105,0.3181818181818182,0.08571428571428572,0.15789473684210525,66,200,0.19902126716844964,0.6254954111008417,0.09876243333171185
771,he98068,iou,0.5,162,39,40,0.19402985074626866,0.4936708860759494,0.16182572614107885,0.2785714285714286,79,201,0.3201771023907239,0.6485638740735177,0.18067136492047992
772,he98070,iou,0.5,108,74,68,0.4065934065934066,0.5211267605633803,0.296,0.4567901234567901,142,182,0.3448089814521897,0.6616604779217694,0.3022399713963638
773,he98071,iou,0.5,196,117,116,0.3738019169329074,0.5021459227467812,0.2727272727272727,0.42857142857142855,233,313,0.3229643858553514,0.6431683923444177,0.27564359671903615
774,he98072,iou,0.5,218,115,82,0.34534534534534533,0.583756345177665,0.27710843373493976,0.4339622641509434,197,333,0.3816532967659423,0.6537886909816576,0.2837196206146816
775,he98073,iou,0.5,224,82,76,0.2679738562091503,0.5189873417721519,0.21465968586387435,0.35344827586206895,158,306,0.34155988089645967,0.6581275753858613,0.23261405681741648
776,he98074,iou,0.5,165,178,140,0.5189504373177842,0.559748427672956,0.36853002070393376,0.5385779122541604,318,343,0.3650807794534935,0.6522229655405108,0.3512728831050255
777,he98080,iou,0.5,41,1,10,0.023809523809523808,0.09090909090909091,0.019230769230769232,0.03773584905660377,11,42,0.06651884859258478,0.7317073345184326,0.02761159752899746
778,he98081,iou,0.5,21,8,7,0.27586206896551724,0.5333333333333333,0.2222222222222222,0.36363636363636365,15,29,0.33245258331298827,0.623348593711853,0.22667221589521927
779,he98082,iou,0.5,9,1,5,0.1,0.16666666666666666,0.06666666666666667,0.125,6,10,0.12962963183720908,0.7777777910232544,0.0972222238779068
780,he98083,iou,0.5,16,1,3,0.058823529411764705,0.25,0.05,0.09523809523809523,4,17,0.15243902802467346,0.6097561120986938,0.05807201067606608
781,he98084,iou,0.5,33,1,3,0.029411764705882353,0.25,0.02702702702702703,0.05263157894736842,4,34,0.12999999523162842,0.5199999809265137,0.027368420048763876
782,he98085,iou,0.5,38,16,118,0.2962962962962963,0.11940298507462686,0.09302325581395349,0.1702127659574468,134,54,0.07559757090326566,0.6331296563148499,0.10776675001103828
783,he98105,iou,0.5,69,160,112,0.6986899563318777,0.5882352941176471,0.46920821114369504,0.6387225548902196,272,229,0.3931295731488396,0.6683202743530273,0.4268712331196981
784,he98106,iou,0.5,195,103,116,0.34563758389261745,0.4703196347031963,0.24879227053140096,0.3984526112185687,219,298,0.3040432167924158,0.6464608201702822,0.2575840018473465
785,he98107,iou,0.5,211,54,49,0.2037735849056604,0.5242718446601942,0.17197452229299362,0.29347826086956524,103,265,0.34113478429109145,0.650683014481156,0.19096131946729578
786,he98108,iou,0.5,179,47,51,0.2079646017699115,0.47959183673469385,0.16967509025270758,0.29012345679012347,98,226,0.308470258907396,0.6431933058069107,0.18660546526496793
787,he98130,iou,0.5,26,172,117,0.8686868686868687,0.5951557093425606,0.546031746031746,0.7063655030800822,289,198,0.39821983786190257,0.6691019368726153,0.4726305262508823
788,he98131,iou,0.5,70,180,188,0.72,0.4891304347826087,0.410958904109589,0.5825242718446602,368,250,0.3205727701601775,0.6553932189941406,0.38178245766648966
789,he98132,iou,0.5,173,112,124,0.3929824561403509,0.4745762711864407,0.27383863080684595,0.42994241842610365,236,285,0.30525944596630034,0.6432252611432757,0.276549824368702
790,he98133,iou,0.5,171,60,65,0.2597402597402597,0.48,0.20270270270270271,0.33707865168539325,125,231,0.3033907470703125,0.6320640563964843,0.21305529990892733
791,he98134,iou,0.5,160,24,42,0.13043478260869565,0.36363636363636365,0.10619469026548672,0.192,66,184,0.23420469688646722,0.6440629164377848,0.12366007995605469
792,he98135,iou,0.5,160,34,54,0.17525773195876287,0.38636363636363635,0.13709677419354838,0.24113475177304963,88,194,0.24606461958451706,0.6368731330422794,0.15357224484707446
793,he98137,iou,0.5,175,120,77,0.4067796610169492,0.6091370558375635,0.3225806451612903,0.4878048780487805,197,295,0.40264110274726367,0.6610024770100912,0.3224402326878493
794,he98138,iou,0.5,161,144,87,0.4721311475409836,0.6233766233766234,0.3673469387755102,0.5373134328358209,231,305,0.41050809389585025,0.6585234006245931,0.35383346899231866
795,he98139,iou,0.5,162,105,109,0.39325842696629215,0.49065420560747663,0.27925531914893614,0.4365904365904366,214,267,0.31959818902416764,0.6513715471540179,0.2843825881545608
796,he98140,iou,0.5,130,78,69,0.375,0.5306122448979592,0.2815884476534296,0.4394366197183099,147,208,0.34105456605249523,0.6427566821758564,0.28245082371671437
797,he98146,iou,0.5,20,10,90,0.3333333333333333,0.1,0.08333333333333333,0.15384615384615385,100,30,0.062127685546875,0.62127685546875,0.0955810546875
798,he98147,iou,0.5,35,8,4,0.18604651162790697,0.6666666666666666,0.1702127659574468,0.2909090909090909,12,43,0.40219517548878986,0.6032927632331848,0.17550334930419922
799,he98148,iou,0.5,22,5,6,0.18518518518518517,0.45454545454545453,0.15151515151515152,0.2631578947368421,11,27,0.28279202634638007,0.6221424579620362,0.16372169946369372
800,he98149,iou,0.5,17,1,4,0.05555555555555555,0.2,0.045454545454545456,0.08695652173913043,5,18,0.10344827175140381,0.517241358757019,0.04497750945713209
801,he98150,iou,0.5,16,0,3,0.0,0.0,0.0,0.0,3,16,0.0,0.0,0.0
802,he98151,iou,0.5,36,2,5,0.05263157894736842,0.2857142857142857,0.046511627906976744,0.08888888888888889,7,38,0.2075967448098319,0.7265886068344116,0.06458565394083658
803,he98152,iou,0.5,8,2,4,0.2,0.3333333333333333,0.14285714285714285,0.25,6,10,0.19724555810292563,0.5917366743087769,0.1479341685771942
804,he98153,iou,0.5,59,91,70,0.6066666666666667,0.5652173913043478,0.41363636363636364,0.5852090032154341,161,150,0.3731567667137762,0.660200433416681,0.38635523756217344
805,he98168,iou,0.5,39,138,107,0.7796610169491526,0.563265306122449,0.4859154929577465,0.6540284360189573,245,177,0.3717463902064732,0.6599845333375792,0.4316486521354784
806,he98169,iou,0.5,104,220,197,0.6790123456790124,0.5275779376498801,0.42226487523992323,0.5937921727395412,417,324,0.34472107372695593,0.6534031261097301,0.38798566192750505
807,he98170,iou,0.5,141,185,206,0.5674846625766872,0.4731457800511509,0.34774436090225563,0.5160390516039052,391,326,0.3096414161155291,0.6544313173036318,0.33771211632126047
808,he98171,iou,0.5,163,172,141,0.5134328358208955,0.549520766773163,0.36134453781512604,0.5308641975308642,313,335,0.3515727131511457,0.6397805768390035,0.339636602519471
809,he98172,iou,0.5,132,127,106,0.49034749034749037,0.5450643776824035,0.34794520547945207,0.516260162601626,233,259,0.35603398007896325,0.6531961996724286,0.33721917625365216
810,he98173,iou,0.5,176,113,100,0.39100346020761245,0.5305164319248826,0.29048843187660667,0.450199203187251,213,289,0.34538150841081644,0.6510288609867603,0.2930926744681431
811,he98174,iou,0.5,209,38,54,0.15384615384615385,0.41304347826086957,0.12624584717607973,0.22418879056047197,92,247,0.26536188954892365,0.6424551010131836,0.1440312320855515
812,he98175,iou,0.5,222,34,38,0.1328125,0.4722222222222222,0.11564625850340136,0.2073170731707317,72,256,0.2911364767286513,0.6165243036606732,0.1278160141735542
813,he98176,iou,0.5,79,34,41,0.3008849557522124,0.4533333333333333,0.22077922077922077,0.3617021276595745,75,113,0.2901716868082682,0.6400846032535329,0.23151996287893742
814,he98198,iou,0.5,62,165,187,0.7268722466960352,0.46875,0.39855072463768115,0.5699481865284974,352,227,0.3068516904657537,0.6546169396602746,0.3730977376302083
815,he98200,iou,0.5,175,44,67,0.2009132420091324,0.3963963963963964,0.15384615384615385,0.26666666666666666,111,219,0.25233724095799903,0.6365780396894976,0.16975414391719934
816,he98201,iou,0.5,159,41,55,0.205,0.4270833333333333,0.1607843137254902,0.27702702702702703,96,200,0.2720927794774373,0.6370952885325362,0.17649261371509448
817,he98202,iou,0.5,144,96,99,0.4,0.49230769230769234,0.2831858407079646,0.4413793103448276,195,240,0.322128413273738,0.6543233394622803,0.2888047843143858
818,he98204,iou,0.5,124,140,84,0.5303030303030303,0.625,0.40229885057471265,0.5737704918032787,224,264,0.408628055027553,0.6538048880440849,0.37513395215644213
819,he98205,iou,0.5,154,147,105,0.4883720930232558,0.5833333333333334,0.3620689655172414,0.5316455696202531,252,301,0.3783887227376302,0.6486663818359375,0.3448606080646756
820,he98213,iou,0.5,14,8,63,0.36363636363636365,0.11267605633802817,0.09411764705882353,0.17204301075268819,71,22,0.06889957105609733,0.6114836931228638,0.10520149559103033
821,he98214,iou,0.5,8,1,3,0.1111111111111111,0.25,0.08333333333333333,0.15384615384615385,4,9,0.1302083283662796,0.5208333134651184,0.08012820207155667
822,he98215,iou,0.5,28,0,3,0.0,0.0,0.0,0.0,3,28,0.0,0.0,0.0
823,he98216,iou,0.5,24,2,6,0.07692307692307693,0.25,0.0625,0.11764705882352941,8,26,0.14166668057441711,0.5666667222976685,0.0666666732114904
824,he98217,iou,0.5,25,5,5,0.16666666666666666,0.5,0.14285714285714285,0.25,10,30,0.30032711029052733,0.6006542205810547,0.15016355514526367
825,he98218,iou,0.5,19,5,4,0.20833333333333334,0.5555555555555556,0.17857142857142858,0.30303030303030304,9,24,0.29760895835028756,0.5356961250305176,0.16233215910015683
826,he98219,iou,0.5,12,3,5,0.2,0.375,0.15,0.2608695652173913,8,15,0.2373313307762146,0.6328835487365723,0.1651000561921493
827,he98220,iou,0.5,77,110,108,0.5882352941176471,0.5045871559633027,0.3728813559322034,0.5432098765432098,218,187,0.3349562828693915,0.663822451504794,0.3605949119285301
828,he98235,iou,0.5,166,120,108,0.4195804195804196,0.5263157894736842,0.30456852791878175,0.4669260700389105,228,286,0.34330468428762334,0.6522789001464844,0.30456602341470085
829,he98236,iou,0.5,225,80,96,0.26229508196721313,0.45454545454545453,0.19950124688279303,0.33264033264033266,176,305,0.29726076126098633,0.6539736747741699,0.2175380207149006
830,he98237,iou,0.5,196,62,52,0.24031007751937986,0.543859649122807,0.2,0.3333333333333333,114,258,0.3537554489938836,0.6504535675048828,0.21681785583496094
831,he98238,iou,0.5,186,92,109,0.33093525179856115,0.4577114427860697,0.23772609819121446,0.38413361169102295,201,278,0.30197445314321947,0.6597485334976859,0.253431586980322
832,he98239,iou,0.5,114,184,159,0.6174496644295302,0.5364431486880467,0.4026258205689278,0.5741029641185648,343,298,0.3518844915896046,0.6559585903001868,0.37658777103037244
833,he98240,iou,0.5,83,72,93,0.4645161290322581,0.43636363636363634,0.2903225806451613,0.45,165,155,0.2931273720481179,0.6717502276102701,0.3022876024246216
834,he98241,iou,0.5,188,53,50,0.21991701244813278,0.5145631067961165,0.18213058419243985,0.3081395348837209,103,241,0.3271463264539404,0.6357749363161483,0.19590739316718522
835,he98242,iou,0.5,200,58,50,0.2248062015503876,0.5370370370370371,0.18831168831168832,0.31693989071038253,108,258,0.35286543104383683,0.6570597681505926,0.20824845110783813
836,he98243,iou,0.5,152,98,107,0.392,0.47804878048780486,0.27450980392156865,0.4307692307692308,205,250,0.30520862486304307,0.6384466132339166,0.27502315646999487
837,he9825,iou,0.5,68,78,100,0.5342465753424658,0.43820224719101125,0.3170731707317073,0.48148148148148145,178,146,0.2931421044167508,0.668965315207457,0.3220944110258126
838,he98265,iou,0.5,56,191,177,0.7732793522267206,0.5190217391304348,0.45047169811320753,0.6211382113821138,368,247,0.3456292152404785,0.6659243518769429,0.4136310608406377
839,he98266,iou,0.5,189,92,69,0.3274021352313167,0.5714285714285714,0.26285714285714284,0.416289592760181,161,281,0.3660736083984375,0.6406288146972656,0.26668710838076215
840,he98267,iou,0.5,130,55,75,0.2972972972972973,0.4230769230769231,0.21153846153846154,0.3492063492063492,130,185,0.2716017503004808,0.6419677734375,0.22417922247023808
841,he98268,iou,0.5,192,57,56,0.2289156626506024,0.504424778761062,0.18688524590163935,0.3149171270718232,113,249,0.3110204038366807,0.6165843093604372,0.19417295930135317
842,he98269,iou,0.5,171,105,91,0.3804347826086957,0.5357142857142857,0.28610354223433243,0.4449152542372881,196,276,0.34083981416663345,0.6362343197777158,0.2830703541383905
843,he9826,iou,0.5,18,19,30,0.5135135135135135,0.3877551020408163,0.2835820895522388,0.4418604651162791,49,37,0.24717515828658124,0.6374517240022358,0.28166471525680187
844,he98270,iou,0.5,156,81,60,0.34177215189873417,0.574468085106383,0.2727272727272727,0.42857142857142855,141,237,0.3796297979693041,0.6608370557243441,0.2832158810247189
845,he98272,iou,0.5,118,101,71,0.4611872146118721,0.5872093023255814,0.3482758620689655,0.5166240409207161,172,219,0.3851735758226971,0.6559391588267713,0.338873938831222
846,he98276,iou,0.5,129,83,77,0.3915094339622642,0.51875,0.28719723183391005,0.44623655913978494,160,212,0.3314218521118164,0.638885498046875,0.2850940663327453
847,he98277,iou,0.5,120,111,59,0.4805194805194805,0.6529411764705882,0.38275862068965516,0.5536159600997507,170,231,0.4343542211196002,0.6652271854984868,0.3682803869841997
848,he9827,iou,0.5,27,31,48,0.5344827586206896,0.3924050632911392,0.29245283018867924,0.45255474452554745,79,58,0.273498076426832,0.6969789689587008,0.31542113923678433
849,he98280,iou,0.5,20,4,4,0.16666666666666666,0.5,0.14285714285714285,0.25,8,24,0.2969697415828705,0.593939483165741,0.14848487079143524
850,he98281,iou,0.5,27,4,3,0.12903225806451613,0.5714285714285714,0.11764705882352941,0.21052631578947367,7,31,0.3829946517944336,0.6702406406402588,0.14110329276637026
851,he98282,iou,0.5,33,1,4,0.029411764705882353,0.2,0.02631578947368421,0.05128205128205128,5,34,0.12054795026779175,0.6027397513389587,0.03090973083789532
852,he98283,iou,0.5,44,2,1,0.043478260869565216,0.6666666666666666,0.0425531914893617,0.08163265306122448,3,46,0.375,0.5625,0.04591836734693878
853,he98284,iou,0.5,30,3,3,0.09090909090909091,0.5,0.08333333333333333,0.15384615384615385,6,33,0.35318875312805176,0.7063775062561035,0.108673462500939
854,he98285,iou,0.5,23,3,6,0.11538461538461539,0.3333333333333333,0.09375,0.17142857142857143,9,26,0.19974723127153185,0.5992416938145956,0.10272714751107352
855,he98286,iou,0.5,15,5,2,0.25,0.7142857142857143,0.22727272727272727,0.37037037037037035,7,20,0.4622536727360317,0.6471551418304443,0.23968708956683124
856,he98287,iou,0.5,25,50,120,0.6666666666666666,0.29411764705882354,0.2564102564102564,0.40816326530612246,170,75,0.19996564528521368,0.6798831939697265,0.2775033444774394
857,he9828,iou,0.5,34,25,48,0.423728813559322,0.3424657534246575,0.2336448598130841,0.3787878787878788,73,59,0.23541332924202696,0.6874069213867188,0.26038140961618134
858,he9829,iou,0.5,33,16,33,0.32653061224489793,0.32653061224489793,0.1951219512195122,0.32653061224489793,49,49,0.21487078374745894,0.658041775226593,0.21487078374745894
859,he98301,iou,0.5,184,99,106,0.3498233215547703,0.48292682926829267,0.2544987146529563,0.4057377049180328,205,283,0.3191885599275915,0.6609460079308712,0.2681707163326076
860,he98302,iou,0.5,217,43,53,0.16538461538461538,0.4479166666666667,0.13738019169329074,0.24157303370786518,96,260,0.29173511266708374,0.6513156003730242,0.157340285483371
