,image,MSE,PSNR,SSIM
924,he98444,619.3714599609375,20.32930476581796,0.6596014
925,he98445,636.848388671875,20.08254904223768,0.6808274
926,he98446,487.9488525390625,21.05739870886798,0.72646666
927,he98466,445.4315592447917,21.612562449652998,0.6747846
928,he98467,516.9076741536459,21.037322830655675,0.6765273
929,he98468,428.2486165364583,21.84954992657501,0.69093466
930,he98469,473.202880859375,21.37717749722458,0.6851549
931,he98470,288.0170491536458,23.68276815022498,0.7551489
932,he98482,698.2359212239584,19.60335636222109,0.65316993
933,he98483,287.90736897786456,23.52224390549264,0.6740172
934,he98484,178.77799479166666,26.19707031101774,0.69031525
935,he98485,130.24357096354166,27.729734911961387,0.6582512
936,he98486,186.4302978515625,25.789563687472178,0.57942504
937,he98487,404.0619303385417,22.507575769505507,0.40189233
938,he98488,193.15901692708334,25.390893418078267,0.32935926
939,he98489,273.8172200520833,23.99478683064915,0.41632167
940,he98504,557.3476969401041,20.56807381701581,0.67235637
941,he98505,661.2418212890625,19.905253844336567,0.6409691
942,he98506,449.1140543619792,21.623492251963157,0.68610525
943,he98507,638.2483723958334,20.020456121128767,0.6514557
944,he98508,568.4885660807291,20.617640355587294,0.6885902
945,he98509,682.7730305989584,19.868890606636675,0.69324106
946,he98510,702.7752278645834,19.61850872389427,0.7218134
947,he98511,644.3657633463541,20.216931307728487,0.714781
948,he98512,539.2630208333334,20.796673187732733,0.7076302
949,he98548,496.8389078776042,21.16829453857587,0.6392455
950,he98549,661.4460042317709,19.86021593736423,0.6145471
951,he98550,550.6512858072916,20.731349992563594,0.6332792
952,he98551,641.6189371744791,20.098885235721834,0.65665275
953,he98552,679.8615315755209,19.79179439992426,0.64857095
954,he98553,405.307373046875,21.88709874614178,0.69474965
955,he98554,152.98682657877603,27.44377151738523,0.6778564
956,he98555,175.91780598958334,25.717873764443393,0.4945117
957,he98556,304.9500325520833,23.285313381356353,0.33067182
958,he98575,478.4522705078125,21.369985503366156,0.73085314
959,he98576,698.0313313802084,19.59836870997609,0.74942
960,he98614,513.6133626302084,20.871274749162282,0.60949063
961,he98615,876.7323404947916,18.599755876184897,0.6299813
962,he98616,618.2252604166666,20.389219030225917,0.63122314
963,he98617,747.8622233072916,19.37620258478883,0.6425583
964,he98618,723.4077962239584,19.582378698123446,0.6230571
965,he98619,600.8080240885416,20.302927823045557,0.650878
966,he98620,347.7522786458333,22.891638525072867,0.73354775
967,he98621,749.4537760416666,19.38717576595377,0.69052726
968,he98622,454.611572265625,21.379223341588848,0.7282695
969,he98623,240.0571085611979,24.300196000941288,0.4433324
970,he98632,265.36492919921875,24.067564501235385,0.6509247
971,he98633,317.1231689453125,23.272498006754887,0.68314695
972,he98634,392.1975911458333,22.004071697755432,0.68455905
973,he98637,395.08349609375,22.080383948033866,0.6725461
974,he98681,405.4929606119792,21.989834092854235,0.59412605
975,he98682,536.5910237630209,21.058954120910386,0.69452626
976,he98683,653.4805908203125,20.01483266199425,0.63956815
977,he98684,467.1523030598958,21.396804419459393,0.66383046
978,he98685,313.0406087239583,23.563039839568955,0.69886464
979,he98686,386.0953369140625,22.479050713916166,0.73135513
980,he98687,630.2748616536459,20.108692453517815,0.69368726
981,he98688,820.9488118489584,18.98368099732134,0.66402334
982,he98689,466.39501953125,21.518893363676415,0.71359557
983,he98690,356.5689290364583,22.79889220918094,0.6490876
984,he98698,239.56656901041666,24.316566990485313,0.48983797
985,he98699,499.8700358072917,21.389629276616354,0.6161771
986,he98700,664.8662109375,19.955706318164005,0.6655093
987,he98701,779.7657063802084,19.149239844588703,0.67607063
988,he98748,378.6325276692708,22.44440521383718,0.6315307
989,he98749,556.5481363932291,20.777210668689328,0.69905233
990,he98750,631.2005615234375,20.124671849068537,0.67717004
991,he98751,135.19234212239584,27.697103166571992,0.70421475
992,he98752,515.6761474609375,20.986996365404934,0.7312357
993,he98753,674.7548828125,19.825398542251506,0.6938744
994,he98754,614.8094889322916,20.38954318806816,0.6941938
995,he98755,782.4847819010416,19.255268611201654,0.64778095
996,he98756,574.0603434244791,20.609658142039756,0.6894801
997,he98757,578.3851725260416,20.58637860025922,0.670656
998,he98764,478.1582845052083,21.288669497608097,0.702744
999,he98766,373.174072265625,22.427991162154214,0.6668976
1000,he98767,672.3953857421875,19.9029969409059,0.6702722
1001,he98768,725.2505696614584,19.549943876969706,0.66740805
1002,he9876,199.70328776041666,25.173055475757597,0.65508693
1003,he98771,406.714111328125,22.290804651916666,0.73422164
1004,he98772,361.1652425130208,22.790728955310872,0.67604715
1005,he98774,494.2775065104167,21.128940540454657,0.6694997
1006,he98775,608.3480631510416,20.151178469304117,0.6383262
1007,he9877,228.6424357096354,24.68102115123355,0.6501
1008,he9878,123.72555541992188,27.348888787097877,0.6780184
1009,he98816,604.0848795572916,20.439832543196843,0.6631597
1010,he98817,702.90380859375,19.72137605200686,0.59806615
1011,he98818,533.5909423828125,20.783773447214227,0.7000597
1012,he98819,103.3153076171875,28.880804160222667,0.7330114
1013,he9881,52.3560536702474,31.60667444417875,0.68518335
1014,he98820,261.8793538411458,23.941851371872914,0.71123505
1015,he98822,772.5796712239584,19.335337772337024,0.6917157
1016,he98823,674.8219401041666,19.894900487227673,0.6874195
1017,he98824,692.3048502604166,19.776530066059255,0.72008413
1018,he9882,151.97050984700522,26.45954795078233,0.67253
1019,he98831,800.3147786458334,18.909950950182566,0.7127051
1020,he98832,237.20064290364584,24.90202954986978,0.65640056
1021,he98834,633.0618896484375,20.22365536899242,0.6873606
1022,he98835,312.37135823567706,23.320409518871102,0.7029753
1023,he9883,236.91097005208334,24.433005150039296,0.67463803
1024,he98840,657.6983235677084,19.975668588276147,0.6660681
1025,he98841,549.5847981770834,20.937403225390362,0.6628404
1026,he98842,794.365478515625,19.24850255831727,0.6912074
1027,he98843,603.9137369791666,20.289397199383693,0.7636595
1028,he9884,228.0956827799479,24.589641807395736,0.67391205
1029,he9885,162.13090006510416,25.800907998265053,0.67018247
1030,he98877,459.393310546875,21.56308619485832,0.77735996
1031,he98878,446.28369140625,21.67094129684218,0.72315186
1032,he98883,687.7954915364584,19.83555397347707,0.5345196
1033,he98884,502.4303792317708,21.19917297992781,0.5337906
1034,he98885,569.5162760416666,20.595253061083852,0.63682485
1035,he98886,496.9346516927083,21.118253845809885,0.6613998
1036,he98887,265.6902669270833,23.956086676646173,0.6300404
1037,he98888,402.1329752604167,22.179790340751065,0.63129747
1038,he98889,644.1232096354166,20.172307112700093,0.6134697
1039,he98890,723.010009765625,19.54518529159847,0.6624954
1040,he98891,709.7212727864584,19.818977804914066,0.65378517
1041,he98898,181.10565185546875,25.610066601304343,0.74330235
1042,he98899,459.9155680338542,21.491282644180885,0.6742644
1043,he98900,707.9363606770834,19.595669965456352,0.6788921
1044,he98901,684.4856770833334,19.90486976894784,0.7195464
1045,he98902,497.6738688151042,21.186942365274643,0.6773707
1046,he98903,326.68776448567706,22.986526368914944,0.70380664
1047,he98904,621.4230550130209,20.147059588851427,0.6656462
1048,he98907,459.2042643229167,21.596986166688836,0.63121384
1049,he98908,555.2428792317709,20.73865697457022,0.6446805
1050,he98909,614.273681640625,20.34658732546724,0.65325946
1051,he98910,489.8744710286458,21.589839946026785,0.7244398
1052,he98944,637.5982666015625,20.0592960988551,0.7326949
1053,he98945,487.5474853515625,21.22250409365686,0.67732364
1054,he98950,685.9937337239584,19.725017219110015,0.4580216
1055,he98951,578.2581380208334,20.59406195845157,0.51610225
1056,he98952,607.9416097005209,20.39298824661044,0.6117861
1057,he98953,440.8911946614583,21.849763678614494,0.6402492
1058,he98954,558.3277180989584,20.630823063175985,0.64565927
1059,he98955,690.409912109375,19.707682867036848,0.6754834
1060,he98956,591.8315022786459,20.500174979100294,0.6377892
1061,he98957,540.575927734375,20.75673382903235,0.6410076
1062,he98958,647.693359375,20.03411096826762,0.6523766
1063,he98965,400.5364990234375,22.165516861310437,0.7432039
1064,he98966,672.5843912760416,19.923514832383663,0.69941276
1065,he98967,669.0163167317709,19.927764135005294,0.63599217
1066,he98968,592.0469563802084,20.42296464674015,0.66284966
1067,he98969,603.1954752604166,20.504853556059363,0.68716484
1068,he98970,277.7050374348958,24.274995044123415,0.6631748
1069,he98975,536.8694661458334,20.731789975514037,0.6476388
1070,he98976,603.67431640625,20.34249202341784,0.63535297
1071,he98977,535.880126953125,20.938285016690294,0.6951001
1072,he98978,474.5470784505208,21.294498682040057,0.70491487
1073,he99012,631.5663655598959,20.237295392845716,0.6766327
1074,he99018,555.2148844401041,20.86376824986012,0.52614003
1075,he99019,516.6572265625,21.028858061172446,0.60215646
1076,he99020,655.1063639322916,19.983403432722454,0.7230115
1077,he99021,730.375,19.475969525590145,0.6404468
1078,he99022,559.8752848307291,20.72628327096529,0.6797237
1079,he99023,494.0171712239583,21.520730228953482,0.67066413
1080,he99024,449.771240234375,21.655426733961974,0.64870214
1081,he99025,605.6629638671875,20.29297868510165,0.62678456
1082,he99033,649.1563313802084,19.98146274698956,0.72410303
1083,he99034,553.0862630208334,20.550636168929636,0.66991234
1084,he99035,461.6569417317708,21.36305116642768,0.68507904
1085,he99036,236.7322794596354,24.787832576604075,0.6240646
1086,he99037,359.9826253255208,22.792512435605406,0.64182454
1087,he99038,527.3611246744791,20.922213256531048,0.6497951
1088,he99042,422.685546875,22.005071907576983,0.67555124
1089,he99043,769.8805338541666,19.287039579016643,0.68964696
1090,he99045,538.7530110677084,20.67618383555746,0.7076027
1091,he99061,679.7755126953125,19.73362241987879,0.699111
1092,he99062,524.033935546875,21.159049141670828,0.6930828
1093,he99084,700.0243326822916,19.682394413628852,0.51779777
1094,he99085,656.0512288411459,20.05677187065805,0.6358339
1095,he99086,580.1131998697916,20.404942444199328,0.6736934
1096,he99087,474.2467447916667,21.48038981117013,0.6181211
1097,he99088,609.900390625,20.308364764776968,0.72123814
1098,he99090,653.10693359375,20.055744008917923,0.6665401
1099,he99091,580.4550374348959,20.532955313205235,0.6803159
1100,he99092,657.484375,19.887635738024564,0.6579575
1101,he99101,563.3599039713541,20.6226589888836,0.680283
1102,he99102,414.4937337239583,21.85170727653319,0.69277805
1103,he99104,564.2298990885416,20.62118848777391,0.6634328
1104,he99105,601.7497151692709,20.444734191533716,0.6553652
1105,he99106,604.329345703125,20.32777423534013,0.6840618
1106,he99107,319.62689208984375,23.367499179259323,0.6952815
1107,he99127,530.3333333333334,20.96521689101502,0.7097807
1108,he99128,853.095458984375,19.037658692144852,0.6841078
1109,he99129,597.797119140625,20.345110276729685,0.6857423
1110,he99130,467.8279215494792,21.537224474058178,0.71028996
1111,he99131,461.7839762369792,21.688849426360687,0.6713399
1112,he99151,589.69384765625,20.569321946970334,0.6750919
1113,he99152,695.574951171875,19.754599841339108,0.7152803
1114,he99153,594.1399739583334,20.49283479368974,0.7298011
1115,he99154,451.5941569010417,21.613994818598258,0.61813354
1116,he99155,491.2025553385417,21.300648079821023,0.6628243
1117,he99156,427.4027506510417,21.80438484120311,0.6277864
1118,he99157,594.861083984375,20.43156779525438,0.70166093
1119,he99158,443.6556803385417,21.798308300528188,0.73749954
1120,he99159,632.4651692708334,20.032858433170354,0.6593526
1121,he99168,710.1517740885416,19.57707925510778,0.67471725
1122,he99169,550.5189615885416,20.85893472354274,0.6486035
1123,he99171,513.2159016927084,20.917088206568067,0.68770903
1124,he99172,596.6222737630209,20.351962087816315,0.66714734
1125,he99173,775.8919270833334,19.234661223245183,0.7007549
1126,he99174,622.3116455078125,20.094320684697756,0.7569626
1127,he99175,590.4458821614584,20.249324966196724,0.6789828
1128,he99195,898.782958984375,18.571811325828033,0.7292776
1129,he99196,643.553955078125,20.120171488736812,0.7233235
1130,he99197,681.3768310546875,19.896618959854138,0.7042616
1131,he99198,609.2535807291666,20.316035548161963,0.6907344
1132,he99218,593.9361979166666,20.532909687198973,0.59009904
1133,he99219,631.0137125651041,20.27712070346752,0.69302887
1134,he99220,700.048828125,19.791565152745157,0.6800706
1135,he99221,498.4239095052083,21.239541635941706,0.602977
1136,he99222,443.7131754557292,21.751157459056007,0.571684
1137,he99223,460.5944417317708,21.449447991974537,0.52359957
1138,he99224,633.5586751302084,20.147562690300852,0.5520027
1139,he99225,632.3453776041666,20.202739457708034,0.72400355
1140,he99226,649.0247802734375,19.829508192093076,0.5587604
1141,he99235,666.2306722005209,19.901590757493473,0.6950519
1142,he99236,643.0569254557291,20.17995822020657,0.614685
1143,he99237,516.5732421875,21.020175675555187,0.6768263
1144,he99262,797.21337890625,19.111704873078494,0.6996939
1145,he99263,679.1183268229166,19.822339398526356,0.7152286
1146,he99264,663.6707763671875,19.987070366081262,0.6940072
1147,he99265,510.6453450520833,21.22126861926497,0.7266135
1148,he99266,482.5813802083333,21.15579909282335,0.70723456
1149,he9926,260.9352213541667,23.90999816473647,0.6590167
1150,he99276,248.06207275390625,24.06356903414364,0.72731036
1151,he99277,350.5942789713542,22.692097266502955,0.7165897
1152,he99284,442.5748697916667,21.631270345397986,0.66424185
1153,he99285,655.9529215494791,20.097744377744235,0.61272246
1154,he99286,637.7701416015625,20.118657601857425,0.6546716
1155,he99287,498.9733072916667,21.357449415449025,0.5045724
1156,he99288,496.1368408203125,21.183678878338288,0.56471115
1157,he99289,467.7086588541667,21.566796838717277,0.5684459
1158,he9928,265.1969401041667,24.072385054596257,0.6415774
1159,he99290,632.7860107421875,20.177309818468917,0.4910439
1160,he99291,874.9722493489584,18.75004583806375,0.46769214
1161,he99292,763.9069010416666,19.39771717633534,0.4830389
1162,he9929,194.29473876953125,24.969459128726413,0.6948705
1163,he99303,751.066650390625,19.292968363617867,0.6747647
1164,he99304,643.6101481119791,19.924779491001086,0.71590084
1165,he9930,176.6903076171875,25.761460337976185,0.6817207
1166,he9931,126.309326171875,27.083312362727852,0.7342854
1167,he99328,566.9894205729166,20.635252944738273,0.6944885
1168,he99329,610.8095296223959,20.34625311356486,0.6519509
1169,he9932,111.71677652994792,27.71663849976695,0.68022674
1170,he99330,570.10009765625,20.619250689427734,0.687753
1171,he99331,602.7628580729166,20.515909384667573,0.6891859
1172,he99332,416.9777018229167,22.23762588472003,0.74055123
1173,he99333,422.8198649088542,21.864563397045057,0.67739934
1174,he9933,203.991943359375,24.845825176729598,0.6553573
1175,he99343,279.70517985026044,23.65253962500826,0.7309304
1176,he99344,639.9691975911459,20.131032210686715,0.65565646
1177,he9934,223.287841796875,24.460014035658915,0.67673856
1178,he99351,657.1028645833334,19.958736930793386,0.695281
1179,he99352,629.1292317708334,20.307269481209772,0.7271967
1180,he99353,714.5921223958334,19.62703019905095,0.69324416
1181,he99354,604.6944173177084,20.431905035556944,0.6231134
1182,he99355,627.3108723958334,20.20988006945279,0.49681306
1183,he99356,722.7696126302084,19.559249099209943,0.49257636
1184,he99357,833.4674479166666,18.898538980978564,0.48275408
1185,he99358,992.6983235677084,18.10934160207693,0.44448462
1186,he99359,544.4294026692709,20.77836627845489,0.53165025
1187,he9935,175.40083821614584,26.0699220966533,0.6804044
1188,he99395,367.3294677734375,22.549788052518668,0.7180388
1189,he99396,637.7123209635416,20.076028164246775,0.665189
1190,he99397,490.5101725260417,21.21914820341608,0.68790245
1191,he99418,546.6968587239584,20.789088114929047,0.69286364
1192,he99419,711.968017578125,19.699437344192706,0.66187125
1193,he99420,728.66748046875,19.626640030886122,0.661973
1194,he99421,643.5038248697916,20.00372096275179,0.62457925
1195,he99422,495.8709309895833,20.963038476390285,0.50773335
1196,he99423,618.7437337239584,20.1967479979129,0.49214426
1197,he99424,764.9745279947916,19.33146722959457,0.44731486
1198,he99425,830.79443359375,18.9226594352027,0.44072768
1199,he99448,329.4320068359375,22.57509191535672,0.71185833
1200,he99463,420.3407389322917,21.908031743072183,0.73541355
1201,he99464,356.7959798177083,22.64960485306527,0.72106034
1202,he99467,363.5948486328125,22.590875800188254,0.67270446
1203,he99478,400.571044921875,21.890495897755315,0.67562217
1204,he99486,703.1171061197916,19.725848383850803,0.69381636
1205,he99487,537.2872314453125,20.80865463509894,0.67943215
1206,he99491,456.2653401692708,21.50456180771193,0.47635832
1207,he99492,438.5961507161458,21.67321723903185,0.5055166
1208,he99516,547.4045003255209,20.81356424919958,0.73806596
1209,he99517,516.4297281901041,21.092309573879675,0.7280681
1210,he99530,334.6214599609375,22.756246052294422,0.6838109
1211,he99533,311.12807210286456,23.34943917987969,0.6873366
1212,he99534,562.3874918619791,20.811834539524895,0.6615148
1213,he99535,400.1795654296875,22.017519892183973,0.6670696
1214,he99584,308.0288899739583,23.158665283984465,0.7115085
1215,he99598,254.37223307291666,24.08348667328343,0.7065637
1216,he99599,322.74139404296875,23.051678562954617,0.6749234
1217,he99600,321.16330973307294,23.232979028231085,0.7032692
1218,he99601,438.7582600911458,21.78832275742591,0.6436872
1219,he99602,292.14967854817706,23.41529744181422,0.69093513
1220,he99664,493.7716064453125,21.161255185598936,0.6788726
1221,he99665,445.0077718098958,21.713451600076183,0.69727963
1222,he99666,502.24462890625,21.274310248268193,0.66563886
1223,he99667,484.7408447265625,21.356570485276784,0.71974474
1224,he99668,588.4359537760416,20.522042701152074,0.6859208
1225,he99669,495.97998046875,21.161003534541333,0.676872
1226,he99699,182.2119140625,25.571010562960677,0.3331424
1227,he99732,484.6190185546875,21.371997770674938,0.6541154
1228,he99733,571.9388427734375,20.58420816719146,0.6370157
1229,he99734,429.7846272786458,21.950530233272705,0.7292419
1230,he99735,674.6793212890625,19.816805145275506,0.67246765
1231,he99736,480.1483154296875,21.48805970073308,0.67916393
1232,he99759,170.77461751302084,25.36750481763237,0.7131365
1233,he99762,214.111328125,24.679033549258204,0.5699264
1234,he99763,138.3443806966146,26.790405404097232,0.5315092
1235,he99764,176.96832275390625,25.47838017444745,0.4910988
1236,he99765,234.2740681966146,24.30548876863487,0.41513744
1237,he99766,209.995361328125,24.941420223738533,0.31265974
1238,he99767,332.715576171875,22.723021374411914,0.48255548
1239,he9976,190.29154459635416,25.15145484552697,0.68057513
1240,he9977,243.94903564453125,24.20369000576617,0.65831393
1241,he9978,188.22432454427084,25.35336707868411,0.66684264
1242,he99798,406.292236328125,21.775238786557168,0.68342894
1243,he99799,465.4258219401042,21.57424610213419,0.66692144
1244,he9979,203.6656494140625,25.19918275416348,0.67170167
1245,he99800,587.203125,20.4479196166973,0.6414807
1246,he99801,339.5264485677083,23.09799722061922,0.6906476
1247,he99802,563.4479573567709,20.665017926762562,0.6551848
1248,he99803,505.7261962890625,21.204724756984493,0.6676906
1249,he9980,217.86067708333334,24.839713636092554,0.68742496
1250,he9981,141.54519653320312,26.990642726918765,0.7090985
1251,he99827,415.1610107421875,21.933072633342846,0.6347839
1252,he99828,301.14528401692706,23.481013877696792,0.5365029
1253,he99829,327.29937744140625,23.026279722228303,0.36567065
1254,he9982,45.402303059895836,32.02855186119545,0.73082775
1255,he99830,189.8492431640625,25.669804881416454,0.37342525
1256,he99831,189.99519856770834,25.206596310295282,0.40099886
1257,he99832,161.86214192708334,26.023208005023065,0.39546552
1258,he99833,169.99725341796875,25.760207798616925,0.3314774
1259,he99834,206.4725138346354,24.912901587361294,0.26444012
1260,he9984,123.55771891276042,27.196871879481243,0.6942709
1261,he9985,164.3680216471354,25.948125105051048,0.6706619
1262,he99866,440.4981689453125,21.66603790744219,0.6900282
1263,he99867,522.5515950520834,20.988501425783994,0.68731016
1264,he99868,448.6331787109375,21.615156841375743,0.6878691
1265,he99869,515.8505859375,20.998764673180847,0.650763
1266,he9986,134.73019409179688,26.628970612941476,0.67033124
1267,he99870,471.3646240234375,21.564011440311948,0.6634212
1268,he99871,258.44191487630206,23.958124613058636,0.6633393
1269,he99894,216.12005615234375,25.225056777631984,0.70489144
1270,he99895,295.72532145182294,23.266211703985327,0.5803116
1271,he99896,631.1836344401041,19.838878541214456,0.54641604
1272,he99897,443.166259765625,21.425846583962063,0.47945914
1273,he99898,293.9412027994792,23.692216798680636,0.3973496
1274,he99899,185.0966796875,25.74053602249709,0.3091576
1275,he99900,128.94986979166666,26.99702694503951,0.2689498
1276,he99901,141.2795206705729,26.61269782692579,0.26596686
1277,he99902,224.8575236002604,24.28028092549443,0.5078252
1278,he99933,470.4001057942708,21.328944536923665,0.69228745
1279,he99934,496.7639567057292,21.149842242853772,0.72270364
1280,he99935,354.693359375,22.83741749697791,0.69357485
1281,he99936,444.0033365885417,21.732174618484397,0.66285986
1282,he99937,475.5823160807292,21.42874412072794,0.67318624
1283,he99961,420.3158365885417,21.641032891036794,0.64974993
1284,he99964,32.653564453125,33.46575398637697,0.65996593
1285,he99965,180.194091796875,25.92161286457194,0.6174832
1286,he99966,243.62516276041666,24.279925693849222,0.51142156
1287,he99967,249.08072916666666,24.305829892063855,0.43159592
1288,he99968,157.8653361002604,26.190279816125667,0.37231636
1289,he99969,270.741455078125,23.951549367483935,0.35115793
