,image,MSE,PSNR,SSIM
1001,he98768,698.4439290364584,19.71866360793429,0.6921053
1002,he9876,197.50077311197916,25.186494566923496,0.67913765
1003,he98771,372.7910970052083,22.696775134547256,0.7608199
1004,he98772,332.4898274739583,23.162630876034402,0.70690244
1005,he98774,470.1774088541667,21.360597751250513,0.6936533
1006,he98775,591.3267415364584,20.24874691250151,0.6610388
1007,he9877,221.48763020833334,24.78352665356355,0.67989755
1008,he9878,120.2493896484375,27.45277380164737,0.6984324
1009,he98816,579.7310384114584,20.641854031227215,0.67676336
1010,he98817,675.6781412760416,19.899248926379553,0.61156565
1011,he98818,514.4734293619791,20.964312818102556,0.7178189
1012,he98819,99.84299723307292,29.13643857207679,0.7558457
1013,he9881,48.75074768066406,31.97397196433789,0.71576303
1014,he98820,248.8204142252604,24.169418036860023,0.7378022
1015,he98822,731.6653645833334,19.59288418647231,0.707061
1016,he98823,647.2063395182291,20.077460863514464,0.70443326
1017,he98824,664.0702311197916,19.94938992457286,0.7344062
1018,he9882,143.05244954427084,26.70910704482319,0.7003924
1019,he98831,748.864013671875,19.176687753360934,0.7324541
1020,he98832,219.423828125,25.263426478264606,0.68109035
1021,he98834,585.1619466145834,20.556662129991196,0.71352464
1022,he98835,278.03192138671875,23.845596032015166,0.7373031
1023,he9883,225.93377685546875,24.631106984826488,0.70058924
1024,he98840,620.8531494140625,20.22902828671755,0.6869717
1025,he98841,515.9157307942709,21.236831532927166,0.69076556
1026,he98842,770.359375,19.33415771295436,0.7088103
1027,he98843,569.512939453125,20.510498993063425,0.78103775
1028,he9884,216.15596516927084,24.82561500299356,0.700252
1029,he9885,154.82160441080728,25.984775288035344,0.698714
1030,he98877,424.2340087890625,21.90828381710807,0.7975126
1031,he98878,439.9473063151042,21.71501474712666,0.73937625
1032,he98883,648.9517415364584,20.08735202917821,0.55214804
1033,he98884,481.6824137369792,21.389907723612772,0.551077
1034,he98885,559.5843098958334,20.662287905339515,0.64612526
1035,he98886,482.3585611979167,21.252868977665816,0.6766567
1036,he98887,262.97540283203125,23.987075618474734,0.6412214
1037,he98888,388.0348714192708,22.338391058745273,0.6452596
1038,he98889,629.6669514973959,20.284704676894748,0.62892246
1039,he98890,681.8872884114584,19.818434733574644,0.68071467
1040,he98891,687.4436848958334,19.957615745161796,0.6662807
1041,he98898,180.70064290364584,25.60079529097331,0.7671654
1042,he98899,434.8270263671875,21.715977172977542,0.6950259
1043,he98900,647.8272298177084,19.989113588706992,0.7041984
1044,he98901,649.1623128255209,20.166115189250768,0.7422535
1045,he98902,454.0541178385417,21.56831801695575,0.70665675
1046,he98903,302.32977294921875,23.353822061590893,0.7308
1047,he98904,600.8574625651041,20.296979962137307,0.6849232
1048,he98907,432.4535319010417,21.860448136833025,0.658172
1049,he98908,516.7443033854166,21.070119180478024,0.67345303
1050,he98909,583.8144124348959,20.571836489053382,0.676143
1051,he98910,466.7461751302083,21.81448573661089,0.74647945
1052,he98944,622.3736979166666,20.17995567084781,0.743912
1053,he98945,470.7266031901042,21.36897161803731,0.6993985
1054,he98950,655.3288167317709,19.9265767649039,0.47954047
1055,he98951,559.6661783854166,20.764929998312574,0.53308994
1056,he98952,576.5555013020834,20.620544653464844,0.6283273
1057,he98953,426.9414876302083,21.997289092896914,0.6529296
1058,he98954,536.9406331380209,20.819088792606316,0.66064507
1059,he98955,660.9053548177084,19.9121626293018,0.6914015
1060,he98956,568.0818684895834,20.705683942581846,0.6550462
1061,he98957,519.2268880208334,20.962274763071072,0.659192
1062,he98958,618.0908203125,20.26610864451175,0.66934305
1063,he98965,368.3008626302083,22.54578661905598,0.76828414
1064,he98966,634.1780192057291,20.16630155132031,0.71892506
1065,he98967,636.2472330729166,20.174042213789956,0.6593964
1066,he98968,557.2305501302084,20.68932499231351,0.6853523
1067,he98969,543.5018717447916,20.979004390798703,0.714441
1068,he98970,261.8147379557292,24.524838101242064,0.69156694
1069,he98975,514.1501871744791,20.926352773278264,0.66850024
1070,he98976,591.0664876302084,20.416454915720305,0.6531572
1071,he98977,527.6444091796875,21.003695325241534,0.7088174
1072,he98978,468.010986328125,21.34504692198362,0.72483325
1073,he99012,586.1168212890625,20.548772606662205,0.70235234
1074,he99018,527.3218180338541,21.097732099206553,0.5453219
1075,he99019,493.5546061197917,21.22776750527432,0.6185744
1076,he99020,632.2379557291666,20.13925233312655,0.73535395
1077,he99021,714.5646158854166,19.590176976833767,0.6513634
1078,he99022,540.3513997395834,20.88028672792545,0.6941082
1079,he99023,476.0983479817708,21.702355770550277,0.6874847
1080,he99024,438.3630777994792,21.76206444734563,0.66262716
1081,he99025,586.9079996744791,20.458737941690345,0.64136374
1082,he99033,624.1470540364584,20.151863570353118,0.73945886
1083,he99034,530.04541015625,20.735495898581835,0.6899927
1084,he99035,441.0110677083333,21.56227767946222,0.7065537
1085,he99036,226.23429361979166,24.977864763732015,0.6496673
1086,he99037,344.9713134765625,23.00488489303178,0.6653511
1087,he99038,495.9541015625,21.21536614934965,0.6770434
1088,he99042,413.5638020833333,22.086364360732972,0.69283605
1089,he99043,741.2517903645834,19.446202567914913,0.7053539
1090,he99045,510.308349609375,20.97679710120099,0.7327054
1091,he99061,651.0555826822916,19.955368189681792,0.71267587
1092,he99062,492.9179280598958,21.427511992512372,0.71043175
1093,he99084,658.80419921875,19.948238923594836,0.54131
1094,he99085,629.2537841796875,20.25201723185822,0.65278286
1095,he99086,560.4522705078125,20.567086162009787,0.6856625
1096,he99087,457.8153483072917,21.650661239281504,0.6315066
1097,he99088,594.8047281901041,20.426810950263125,0.7318956
1098,he99090,617.7666422526041,20.320942453763145,0.684983
1099,he99091,569.9992268880209,20.599970660689017,0.69193476
1100,he99092,625.1274007161459,20.105752556727158,0.6751539
1101,he99101,529.5647786458334,20.922504628483228,0.7072833
1102,he99102,392.6929931640625,22.11180834199848,0.71750146
1103,he99104,536.9654541015625,20.845471099526588,0.67939407
1104,he99105,577.2460123697916,20.6214420031475,0.6737028
1105,he99106,567.009765625,20.6137424925984,0.70713687
1106,he99107,301.35341389973956,23.586246804320893,0.7199351
1107,he99127,498.2356363932292,21.302109353968845,0.7363904
1108,he99128,809.4590657552084,19.259329596172503,0.69909686
1109,he99129,562.0607503255209,20.654752212608646,0.70441484
1110,he99130,443.1945393880208,21.779465031533462,0.73012716
1111,he99131,450.047607421875,21.80225858171173,0.69298595
1112,he99151,562.5681966145834,20.79464865122318,0.69080764
1113,he99152,665.3298746744791,19.916747938829435,0.7284933
1114,he99153,566.9665934244791,20.71728151980927,0.74452186
1115,he99154,432.8441975911458,21.804932706141734,0.6329091
1116,he99155,471.0232340494792,21.469337259615997,0.6772074
1117,he99156,406.1536865234375,22.05172594588028,0.64572006
1118,he99157,577.5276285807291,20.5605605576839,0.7128792
1119,he99158,430.96337890625,21.938956026604743,0.751478
1120,he99159,598.6696370442709,20.280767307377676,0.678871
1121,he99168,684.5711263020834,19.733533089801934,0.6915861
1122,he99169,526.331298828125,21.077599168660267,0.6674946
1123,he99171,484.37109375,21.192149149646934,0.71143174
1124,he99172,567.1600748697916,20.60336292020128,0.6865187
1125,he99173,733.4842936197916,19.47916143409634,0.71630996
1126,he99174,595.8663736979166,20.27788202523791,0.77056223
1127,he99175,566.828125,20.414184777355864,0.70025015
1128,he99195,884.8430989583334,18.602488236332263,0.73334265
1129,he99196,603.065673828125,20.419044977204198,0.742024
1130,he99197,643.0254720052084,20.081415789915916,0.7205313
1131,he99198,584.5501302083334,20.448838497746205,0.70362467
1132,he99218,562.7958984375,20.766018155161472,0.6087728
1133,he99219,617.7770589192709,20.387201502166757,0.70547646
1134,he99220,656.9728190104166,20.047245498716606,0.6983153
1135,he99221,477.9427083333333,21.411776004927837,0.61844575
1136,he99222,428.7439778645833,21.9007298476582,0.58686733
1137,he99223,444.9238688151042,21.617423251550683,0.54213405
1138,he99224,610.6057942708334,20.326280279022026,0.5706422
1139,he99225,617.6683756510416,20.28832062845822,0.73655695
1140,he99226,617.144775390625,20.061190026567616,0.584597
1141,he99235,653.9034830729166,19.992592855994364,0.70719075
1142,he99236,618.5417887369791,20.36254725972948,0.6296932
1143,he99237,500.6736653645833,21.129075351347858,0.6982363
1144,he99262,781.53662109375,19.217439146742493,0.7074196
1145,he99263,646.9459635416666,20.005603457110148,0.7312601
1146,he99264,648.1747233072916,20.111339895967035,0.70511174
1147,he99265,472.0900472005208,21.57167690585325,0.7492614
1148,he99266,462.078369140625,21.350356469665034,0.72605044
1149,he9926,247.91302490234375,24.166321406726343,0.68490934
1150,he99276,240.40869140625,24.194016578541785,0.7491159
1151,he99277,342.0880533854167,22.778106621682426,0.73543197
1152,he99284,420.7300618489583,21.824013295193545,0.6853071
1153,he99285,630.69482421875,20.25376632803312,0.62524575
1154,he99286,601.791259765625,20.400422516025955,0.6726354
1155,he99287,473.7056477864583,21.550304867363526,0.5270354
1156,he99288,474.2206217447917,21.391190157552657,0.58094555
1157,he99289,442.5163167317708,21.809997087900523,0.5865634
1158,he9928,251.785400390625,24.28364764833679,0.66950613
1159,he99290,617.4389241536459,20.28362404653229,0.5033898
1160,he99291,827.6963704427084,18.992770468528924,0.4935297
1161,he99292,734.056640625,19.593764318833447,0.50186056
1162,he9929,178.60302734375,25.373213211851215,0.7226036
1163,he99303,733.22998046875,19.405629571945674,0.68576765
1164,he99304,611.285400390625,20.185604896778358,0.7376525
1165,he9930,169.07938639322916,25.934123800655637,0.7124377
1166,he9931,118.36474609375,27.305662540873623,0.7580895
1167,he99328,554.1273600260416,20.700016721397432,0.7012033
1168,he99329,586.2508951822916,20.556949907078806,0.6664687
1169,he9932,107.5391133626302,27.887953789787765,0.6952503
1170,he99330,542.3367513020834,20.820525931822278,0.7029445
1171,he99331,572.4069417317709,20.76052764319355,0.71130234
1172,he99332,385.781982421875,22.561091779988594,0.763992
1173,he99333,395.642822265625,22.187933126449778,0.7071572
1174,he9933,194.46931966145834,25.057017279909616,0.6833151
1175,he99343,268.852294921875,23.825944800535158,0.75521183
1176,he99344,632.514404296875,20.177692430757528,0.6658366
1177,he9934,212.28511555989584,24.697639510863777,0.7011195
1178,he99351,628.5513509114584,20.147412976737385,0.7108311
1179,he99352,614.871337890625,20.394711131578553,0.73613644
1180,he99353,688.0275065104166,19.79308579272345,0.7081327
1181,he99354,583.5320638020834,20.59209277455608,0.6363502
1182,he99355,607.6500244140625,20.34642705948286,0.51121134
1183,he99356,683.5377604166666,19.799722525362085,0.5134143
1184,he99357,803.077880859375,19.07077773293945,0.49886346
1185,he99358,950.2230631510416,18.30954196312141,0.4654111
1186,he99359,524.0985514322916,20.945835376000332,0.54851645
1187,he9935,162.49407958984375,26.38566714201058,0.70954436
1188,he99395,355.9402669270833,22.638178321885395,0.73715633
1189,he99396,629.8540852864584,20.109152671502354,0.6728408
1190,he99397,469.9954833984375,21.414984877819855,0.7023218
1191,he99418,523.2419026692709,20.955173219303667,0.7107379
1192,he99419,691.765625,19.81310536987588,0.6731
1193,he99420,705.2955729166666,19.775884649139535,0.67598885
1194,he99421,621.8403727213541,20.146934771362794,0.64192945
1195,he99422,477.6147054036458,21.13400093216986,0.5276676
1196,he99423,572.1205647786459,20.566098731561215,0.5179776
1197,he99424,736.1322428385416,19.51106196434101,0.46369973
1198,he99425,782.9793294270834,19.183723101140725,0.4632462
1199,he99448,305.07448323567706,22.899591288735493,0.73559475
1200,he99463,404.0768229166667,22.059051281406386,0.7559734
1201,he99464,335.10675048828125,22.951894663333732,0.7428201
1202,he99467,347.2194010416667,22.79872137004316,0.7003045
1203,he99478,382.6002197265625,22.111668466931707,0.69639796
1204,he99486,683.0652669270834,19.87136175376381,0.7048197
1205,he99487,501.275634765625,21.154585903597308,0.7071045
1206,he99491,430.2356363932292,21.79659590100533,0.4985943
1207,he99492,410.149658203125,21.97842769701827,0.5377956
1208,he99516,520.5199788411459,21.055685045950124,0.7580586
1209,he99517,479.0021158854167,21.439127581283962,0.7509501
1210,he99530,322.33197021484375,22.920160166415975,0.70900065
1211,he99533,301.6312255859375,23.468711705814584,0.711898
1212,he99534,549.2706705729166,20.88782585843304,0.6766281
1213,he99535,381.0504150390625,22.227283972215655,0.6938928
1214,he99584,277.70745849609375,23.649041316440883,0.74518704
1215,he99598,245.59891764322916,24.20486873256813,0.7271971
1216,he99599,312.43003336588544,23.29383001018163,0.6964126
1217,he99600,304.0052083333333,23.484554420719338,0.72521085
1218,he99601,415.0182698567708,22.025074595146442,0.6679327
1219,he99602,283.73069254557294,23.547146765495185,0.7129369
1220,he99664,479.681640625,21.281747596934082,0.693731
1221,he99665,424.5069173177083,21.942511314739825,0.7127829
1222,he99666,484.2589111328125,21.443097193935703,0.6803135
1223,he99667,464.7847900390625,21.607738071653905,0.73864126
1224,he99668,571.4219970703125,20.65901158129883,0.7005329
1225,he99669,469.1974690755208,21.391018040103976,0.6932814
1226,he99699,178.72017415364584,25.654559094744318,0.34675577
1227,he99732,469.1234130859375,21.49900174778489,0.6662848
1228,he99733,551.7857666015625,20.745266725953073,0.6486389
1229,he99734,424.6109212239583,22.030926244202487,0.7403826
1230,he99735,633.115234375,20.097392923776436,0.69077414
1231,he99736,459.792724609375,21.685036371985255,0.6947949
1232,he99759,168.41634114583334,25.42173927758929,0.7340053
1233,he99762,208.7066853841146,24.791994699397755,0.59238005
1234,he99763,135.3995157877604,26.88831741347768,0.55053777
1235,he99764,173.55489095052084,25.555786955557625,0.5074588
1236,he99765,236.25492350260416,24.247287576826825,0.42876205
1237,he99766,205.02762858072916,25.034363878116732,0.3274478
1238,he99767,328.52622477213544,22.77410240519081,0.49878228
1239,he9976,181.3092244466146,25.388970625876652,0.708766
1240,he9977,231.62361653645834,24.427161585539295,0.68898803
1241,he9978,177.3021036783854,25.60304007713284,0.689878
1242,he99798,390.9222005208333,21.952816634112907,0.7008977
1243,he99799,449.8860677083333,21.74660028184322,0.67952204
1244,he9979,193.94051106770834,25.44110620047235,0.6978944
1245,he99800,561.2037353515625,20.671400368077848,0.6556001
1246,he99801,329.47222900390625,23.26864847018045,0.7102955
1247,he99802,537.3812255859375,20.87920001013731,0.67165375
1248,he99803,490.5574544270833,21.336844903868773,0.68059516
1249,he9980,205.0528361002604,25.091163390679124,0.7144108
1250,he9981,136.29022216796875,27.19536604616117,0.73456365
1251,he99827,409.7488606770833,21.956288309227165,0.65057284
1252,he99828,292.27195231119794,23.62157392157195,0.55435526
1253,he99829,315.6598307291667,23.205999221629984,0.37951568
1254,he9982,44.24400329589844,32.15009291407422,0.7534023
1255,he99830,184.6516316731771,25.825373879835233,0.39373624
1256,he99831,186.1510009765625,25.298357398374986,0.41780242
1257,he99832,156.22256469726562,26.18154547349311,0.4115902
1258,he99833,168.1630859375,25.803760830653047,0.34297475
1259,he99834,203.4412638346354,24.969151285492647,0.27625325
1260,he9984,116.37504069010417,27.465624142988755,0.72465706
1261,he9985,154.50811767578125,26.163304818437155,0.69702244
1262,he99866,427.4770100911458,21.78536366491501,0.7020948
1263,he99867,512.4153645833334,21.073307803421287,0.69563717
1264,he99868,436.2998453776042,21.75174136230213,0.7011704
1265,he99869,503.6278483072917,21.09325353757463,0.6631298
1266,he9986,134.00760904947916,26.69176667005033,0.6955126
1267,he99870,448.12841796875,21.788239071772587,0.6798757
1268,he99871,257.1689453125,23.96675638920246,0.68570155
1269,he99894,208.050048828125,25.402843386128527,0.7231892
1270,he99895,286.9480387369792,23.401929570124093,0.5924389
1271,he99896,619.366455078125,19.92821800298527,0.5546656
1272,he99897,431.7081705729167,21.564436879808717,0.4925897
1273,he99898,287.9336751302083,23.811435351830724,0.4098167
1274,he99899,184.59857177734375,25.728785876918003,0.32138127
1275,he99900,126.85329182942708,27.065634712713184,0.28302383
1276,he99901,140.20474243164062,26.637193824991563,0.27686703
1277,he99902,217.80426025390625,24.424887053851716,0.5309315
1278,he99933,450.8260498046875,21.526767767249208,0.70757246
1279,he99934,487.269287109375,21.247642988253297,0.7336509
1280,he99935,335.365478515625,23.11331204596492,0.71536595
1281,he99936,422.1925862630208,21.941503735379047,0.6815613
1282,he99937,455.7151692708333,21.605601784789474,0.690017
1283,he99961,400.2636311848958,21.892079035946583,0.6747574
1284,he99964,31.522669474283855,33.60179290100581,0.6809949
1285,he99965,177.5135294596354,26.027466849839662,0.6315441
1286,he99966,238.6097412109375,24.353228207954565,0.5240585
1287,he99967,244.10957845052084,24.372070276916244,0.44299674
1288,he99968,154.73491414388022,26.26369467603544,0.38637754
1289,he99969,262.6505126953125,24.04343462288262,0.37129202
