,image,criterion,thresh,fp,tp,fn,precision,recall,accuracy,f1,n_true,n_pred,mean_true_score,mean_matched_score,panoptic_quality
292,he89652,iou,0.5,58,45,53,0.4368932038834951,0.45918367346938777,0.28846153846153844,0.44776119402985076,98,103,0.32677615418726086,0.7116458468967014,0.31864739413285137
293,he89653,iou,0.5,33,43,16,0.5657894736842105,0.7288135593220338,0.4673913043478261,0.6370370370370371,59,76,0.5276686458264367,0.7240104675292969,0.46122148301866317
294,he89672,iou,0.5,15,17,7,0.53125,0.7083333333333334,0.4358974358974359,0.6071428571428571,24,32,0.5256738265355428,0.7421277551090016,0.4505775656018938
295,he89673,iou,0.5,22,13,18,0.37142857142857144,0.41935483870967744,0.24528301886792453,0.3939393939393939,31,35,0.3235372727917087,0.771511958195613,0.3039289532285748
296,he89674,iou,0.5,13,6,12,0.3157894736842105,0.3333333333333333,0.1935483870967742,0.32432432432432434,18,19,0.2570492956373427,0.771147886912028,0.25010201737687393
297,he89677,iou,0.5,32,75,29,0.7009345794392523,0.7211538461538461,0.5514705882352942,0.7109004739336493,104,107,0.5175901192885178,0.7177249654134115,0.5102310180664062
298,he89678,iou,0.5,24,29,18,0.5471698113207547,0.6170212765957447,0.4084507042253521,0.58,47,53,0.44837927311024767,0.7266836495235048,0.4214765167236328
299,he89680,iou,0.5,10,57,24,0.8507462686567164,0.7037037037037037,0.6263736263736264,0.7702702702702703,81,67,0.533315587926794,0.757869519685444,0.5837643597577069
300,he896,iou,0.5,23,16,6,0.41025641025641024,0.7272727272727273,0.35555555555555557,0.5245901639344263,22,39,0.5417205637151544,0.7448657751083374,0.39074925907322616
301,he89701,iou,0.5,73,145,79,0.6651376146788991,0.6473214285714286,0.4882154882154882,0.6561085972850679,224,218,0.46310809680393766,0.7154221633384967,0.4693946320546698
302,he89702,iou,0.5,58,102,76,0.6375,0.5730337078651685,0.4322033898305085,0.6035502958579881,178,160,0.4145671115832382,0.7234602535472197,0.43664465006991954
303,he89703,iou,0.5,39,91,45,0.7,0.6691176470588235,0.52,0.6842105263157895,136,130,0.48887011584113627,0.7306190742241158,0.4998972613112371
304,he89704,iou,0.5,8,52,25,0.8666666666666667,0.6753246753246753,0.611764705882353,0.7591240875912408,77,60,0.5168857326755276,0.7653884887695312,0.5810248381900092
305,he89705,iou,0.5,39,95,68,0.7089552238805971,0.5828220858895705,0.47029702970297027,0.6397306397306397,163,134,0.41709956069665455,0.7156550357216283,0.4578264538286511
306,he89706,iou,0.5,50,59,80,0.5412844036697247,0.4244604316546763,0.31216931216931215,0.47580645161290325,139,109,0.29432455927347967,0.6934087074409097,0.32992833660494897
307,he89707,iou,0.5,64,54,62,0.4576271186440678,0.46551724137931033,0.3,0.46153846153846156,116,118,0.32644232388200434,0.7012464735243056,0.32365221854967946
308,he89726,iou,0.5,14,11,5,0.44,0.6875,0.36666666666666664,0.5365853658536586,16,25,0.4957467019557953,0.7210861119357023,0.38692425518501095
309,he89727,iou,0.5,12,15,0,0.5555555555555556,1.0,0.5555555555555556,0.7142857142857143,15,27,0.6718989690144856,0.6718989690144856,0.4799278350103469
310,he89728,iou,0.5,41,72,17,0.6371681415929203,0.8089887640449438,0.5538461538461539,0.7128712871287128,89,113,0.6171957723210367,0.762922551896837,0.5438655815502205
311,he89729,iou,0.5,30,41,23,0.5774647887323944,0.640625,0.43617021276595747,0.6074074074074074,64,71,0.4697030484676361,0.7331950024860662,0.44534807558412903
312,he89730,iou,0.5,33,96,30,0.7441860465116279,0.7619047619047619,0.6037735849056604,0.7529411764705882,126,129,0.5528770325675844,0.7256511052449545,0.5463725968903186
313,he89731,iou,0.5,41,66,40,0.616822429906542,0.6226415094339622,0.4489795918367347,0.6197183098591549,106,107,0.4625356782157466,0.7428603316798355,0.4603641492100389
314,he89732,iou,0.5,32,69,27,0.6831683168316832,0.71875,0.5390625,0.700507614213198,96,101,0.5296954313913981,0.7369675567184669,0.5162513849093829
315,he89733,iou,0.5,8,22,8,0.7333333333333333,0.7333333333333333,0.5789473684210527,0.7333333333333333,30,30,0.5802845637003581,0.79129713231867,0.5802845637003581
316,he89756,iou,0.5,35,176,56,0.8341232227488151,0.7586206896551724,0.6591760299625468,0.7945823927765236,232,211,0.5664277570001011,0.7466547705910422,0.5932787341942367
317,he89757,iou,0.5,48,91,63,0.6546762589928058,0.5909090909090909,0.4504950495049505,0.621160409556314,154,139,0.43366008609920353,0.7338862995524983,0.4558611143977976
318,he89758,iou,0.5,31,30,26,0.4918032786885246,0.5357142857142857,0.3448275862068966,0.5128205128205128,56,61,0.39458748272487093,0.7365633010864258,0.37772476978791064
319,he89759,iou,0.5,56,78,59,0.582089552238806,0.5693430656934306,0.40414507772020725,0.5756457564575646,137,134,0.41780396621592725,0.7338351714305389,0.4224291023732991
320,he89760,iou,0.5,68,93,101,0.577639751552795,0.4793814432989691,0.3549618320610687,0.523943661971831,194,161,0.3412120071883054,0.7117755848874328,0.37293030644806335
321,he89761,iou,0.5,25,56,26,0.691358024691358,0.6829268292682927,0.5233644859813084,0.6871165644171779,82,81,0.4962195419683689,0.726607186453683,0.4992638336368865
322,he89762,iou,0.5,18,32,11,0.64,0.7441860465116279,0.5245901639344263,0.6881720430107527,43,50,0.5307795945988145,0.713235080242157,0.4908284423171833
323,he89781,iou,0.5,7,10,3,0.5882352941176471,0.7692307692307693,0.5,0.6666666666666666,13,17,0.6111411314744216,0.7944834709167481,0.529655647277832
324,he89782,iou,0.5,35,93,16,0.7265625,0.8532110091743119,0.6458333333333334,0.7848101265822784,109,128,0.6267483212532253,0.7345759894258233,0.5765026752455829
325,he89783,iou,0.5,29,56,31,0.6588235294117647,0.6436781609195402,0.4827586206896552,0.6511627906976745,87,85,0.47300983297413796,0.7348545619419643,0.4785099473110465
326,he89784,iou,0.5,45,76,41,0.628099173553719,0.6495726495726496,0.4691358024691358,0.6386554621848739,117,121,0.47037039862738717,0.7241228505184776,0.4624650137765067
327,he897,iou,0.5,11,12,8,0.5217391304347826,0.6,0.3870967741935484,0.5581395348837209,20,23,0.43608865737915037,0.7268144289652506,0.4056638673294422
328,he89809,iou,0.5,49,82,65,0.6259541984732825,0.5578231292517006,0.41836734693877553,0.5899280575539568,147,131,0.42057849598579666,0.7539638891452696,0.4447844525892958
329,he89810,iou,0.5,28,102,48,0.7846153846153846,0.68,0.5730337078651685,0.7285714285714285,150,130,0.48986668904622394,0.7203921897738588,0.52485716683524
330,he89811,iou,0.5,51,89,59,0.6357142857142857,0.6013513513513513,0.4472361809045226,0.6180555555555556,148,140,0.4377543475176837,0.7279510498046875,0.44991419050428605
331,he89812,iou,0.5,42,52,49,0.5531914893617021,0.5148514851485149,0.36363636363636365,0.5333333333333333,101,94,0.3654884111763227,0.7098909524770883,0.37860850798778045
332,he89813,iou,0.5,51,59,64,0.5363636363636364,0.4796747967479675,0.3390804597701149,0.5064377682403434,123,110,0.33855140499952363,0.7057936070329052,0.3574405391840464
333,he89814,iou,0.5,71,112,69,0.6120218579234973,0.6187845303867403,0.4444444444444444,0.6153846153846154,181,183,0.436339868366389,0.7051563944135394,0.43394239656217803
334,he89815,iou,0.5,48,92,31,0.6571428571428571,0.7479674796747967,0.5380116959064327,0.6996197718631179,123,140,0.5378862086350356,0.7191304745881454,0.503117898571174
335,he89816,iou,0.5,18,26,6,0.5909090909090909,0.8125,0.52,0.6842105263157895,32,44,0.6000702977180481,0.7385480587299054,0.5053223559730932
336,he89838,iou,0.5,11,24,4,0.6857142857142857,0.8571428571428571,0.6153846153846154,0.7619047619047619,28,35,0.6288957595825195,0.7337117195129395,0.5590184529622396
337,he89839,iou,0.5,21,38,12,0.6440677966101694,0.76,0.5352112676056338,0.6972477064220184,50,59,0.5527394104003907,0.7272886978952509,0.5071003765141199
338,he89863,iou,0.5,5,8,1,0.6153846153846154,0.8888888888888888,0.5714285714285714,0.7272727272727273,9,13,0.6939009030659994,0.7806385159492493,0.5677371025085449
339,he89866,iou,0.5,21,45,27,0.6818181818181818,0.625,0.4838709677419355,0.6521739130434783,72,66,0.4651330312093099,0.7442128499348958,0.4853562064792799
340,he89867,iou,0.5,29,78,43,0.7289719626168224,0.6446280991735537,0.52,0.6842105263157895,121,107,0.45380404763970494,0.7039780739026192,0.4816692084596868
341,he89868,iou,0.5,59,91,25,0.6066666666666667,0.7844827586206896,0.52,0.6842105263157895,116,150,0.5797648594297212,0.7390409197126117,0.5056595766454711
342,he89869,iou,0.5,62,88,60,0.5866666666666667,0.5945945945945946,0.41904761904761906,0.5906040268456376,148,150,0.426796784272065,0.7177945917302911,0.4239323763239304
343,he89919,iou,0.5,53,65,43,0.5508474576271186,0.6018518518518519,0.40372670807453415,0.5752212389380531,108,118,0.4261454829463252,0.7080571101262019,0.4072894881256914
344,he89920,iou,0.5,9,21,17,0.7,0.5526315789473685,0.44680851063829785,0.6176470588235294,38,30,0.3960651096544768,0.7166892460414341,0.44266100490794463
345,he89921,iou,0.5,5,5,7,0.5,0.4166666666666667,0.29411764705882354,0.45454545454545453,12,10,0.36577606201171875,0.877862548828125,0.39902843128551135
346,he89923,iou,0.5,29,78,51,0.7289719626168224,0.6046511627906976,0.4936708860759494,0.6610169491525424,129,107,0.4275440541348716,0.7070920895307492,0.46739985579151216
347,he89974,iou,0.5,44,66,112,0.6,0.3707865168539326,0.2972972972972973,0.4583333333333333,178,110,0.2647147017918276,0.713927529074929,0.32721678415934247
348,he89975,iou,0.5,46,50,66,0.5208333333333334,0.43103448275862066,0.30864197530864196,0.4716981132075472,116,96,0.3006198488432786,0.6974380493164063,0.3289802119417011
349,he89976,iou,0.5,73,135,88,0.6490384615384616,0.6053811659192825,0.4560810810810811,0.6264501160092807,223,208,0.4326988870252943,0.7147544578269676,0.44775801302385443
350,he90026,iou,0.5,44,151,96,0.7743589743589744,0.611336032388664,0.5189003436426117,0.6832579185520362,247,195,0.45702618432913716,0.7475858776774628,0.5107939707208003
351,he90027,iou,0.5,57,114,71,0.6666666666666666,0.6162162162162163,0.47107438016528924,0.6404494382022472,185,171,0.43494361671241555,0.7058295534368146,0.452048140965151
352,he90028,iou,0.5,55,60,94,0.5217391304347826,0.38961038961038963,0.28708133971291866,0.44609665427509293,154,115,0.2745847330464945,0.7047674814860027,0.31439441553278924
353,he90029,iou,0.5,77,40,100,0.3418803418803419,0.2857142857142857,0.18433179723502305,0.311284046692607,140,117,0.19575535910470146,0.6851437568664551,0.2132743212035658
354,he90030,iou,0.5,45,34,70,0.43037974683544306,0.3269230769230769,0.22818791946308725,0.37158469945355194,104,79,0.21947796528155988,0.6713443643906537,0.2494612938719369
355,he90031,iou,0.5,53,66,58,0.5546218487394958,0.532258064516129,0.3728813559322034,0.5432098765432098,124,119,0.36822119066792147,0.6918095097397313,0.37579775837713797
356,he90080,iou,0.5,40,85,57,0.68,0.5985915492957746,0.46703296703296704,0.6367041198501873,142,125,0.4390238103732257,0.7334280126235064,0.4669766372509217
357,he90081,iou,0.5,41,103,98,0.7152777777777778,0.5124378109452736,0.4256198347107438,0.5971014492753624,201,144,0.37470962752157183,0.731229467299378,0.4366181746773098
358,he90082,iou,0.5,37,120,73,0.7643312101910829,0.6217616580310881,0.5217391304347826,0.6857142857142857,193,157,0.4580038594458387,0.7366228739420573,0.5051128278459821
359,he90083,iou,0.5,34,69,72,0.6699029126213593,0.48936170212765956,0.3942857142857143,0.5655737704918032,141,103,0.3515909343746537,0.7184684311134227,0.40634689956414893
360,he90084,iou,0.5,44,51,67,0.5368421052631579,0.4322033898305085,0.3148148148148148,0.4788732394366197,118,95,0.30483691975221794,0.7053089515835631,0.3377535824484668
361,he90085,iou,0.5,31,36,26,0.5373134328358209,0.5806451612903226,0.3870967741935484,0.5581395348837209,62,67,0.4202957460957189,0.7238426738315158,0.4040052133013112
362,he90134,iou,0.5,13,36,26,0.7346938775510204,0.5806451612903226,0.48,0.6486486486486487,62,49,0.4387405764672064,0.755608770582411,0.4901246079453477
363,he90135,iou,0.5,77,169,138,0.6869918699186992,0.5504885993485342,0.4401041666666667,0.6112115732368897,307,246,0.41375096224806596,0.751606777574889,0.45939076097705694
364,he90136,iou,0.5,39,169,90,0.8125,0.6525096525096525,0.5671140939597316,0.7237687366167024,259,208,0.48673318988107805,0.7459402140781018,0.5398882063349003
365,he90137,iou,0.5,70,113,108,0.6174863387978142,0.5113122171945701,0.38831615120274915,0.5594059405940595,221,183,0.3732117182528811,0.7299096436627144,0.40831579076181546
366,he925,iou,0.5,11,8,4,0.42105263157894735,0.6666666666666666,0.34782608695652173,0.5161290322580645,12,19,0.4898670514424642,0.7348005771636963,0.3792519107941658
367,he928,iou,0.5,8,2,6,0.2,0.25,0.125,0.2222222222222222,8,10,0.16746795177459717,0.6698718070983887,0.1488604015774197
368,he933,iou,0.5,3,2,2,0.4,0.5,0.2857142857142857,0.4444444444444444,4,5,0.4030448794364929,0.8060897588729858,0.3582621150546604
369,he934,iou,0.5,17,6,8,0.2608695652173913,0.42857142857142855,0.1935483870967742,0.32432432432432434,14,23,0.32407781055995394,0.756181557973226,0.2452480728561814
370,he94048,iou,0.5,64,70,59,0.5223880597014925,0.5426356589147286,0.3626943005181347,0.532319391634981,129,134,0.3768889257150103,0.6945524488176619,0.369723737013204
371,he94049,iou,0.5,55,52,42,0.48598130841121495,0.5531914893617021,0.348993288590604,0.5174129353233831,94,107,0.3757465849531458,0.6792342112614558,0.35144456702085275
372,he94072,iou,0.5,43,19,16,0.3064516129032258,0.5428571428571428,0.24358974358974358,0.3917525773195876,35,62,0.3692068099975586,0.6801178078902396,0.2664379041219495
373,he94076,iou,0.5,51,62,27,0.5486725663716814,0.6966292134831461,0.44285714285714284,0.6138613861386139,89,113,0.502158004246401,0.7208397157730595,0.44249566710821475
374,he94077,iou,0.5,92,35,32,0.2755905511811024,0.5223880597014925,0.22012578616352202,0.36082474226804123,67,127,0.36848332988682075,0.7053823743547712,0.2545194134269793
375,he94078,iou,0.5,76,25,9,0.24752475247524752,0.7352941176470589,0.22727272727272727,0.37037037037037035,34,101,0.5482680937823128,0.7456446075439453,0.2761646694607205
376,he94100,iou,0.5,50,32,28,0.3902439024390244,0.5333333333333333,0.2909090909090909,0.4507042253521127,60,82,0.381564458211263,0.7154333591461182,0.322448837925011
377,he94101,iou,0.5,66,26,16,0.2826086956521739,0.6190476190476191,0.24074074074074073,0.3880597014925373,42,92,0.4500050771804083,0.726931278522198,0.2820927349489127
378,he94102,iou,0.5,72,79,66,0.5231788079470199,0.5448275862068965,0.3640552995391705,0.5337837837837838,145,151,0.3747752748686692,0.6878786690627472,0.3671784787564664
379,he94103,iou,0.5,77,38,16,0.33043478260869563,0.7037037037037037,0.2900763358778626,0.44970414201183434,54,115,0.5094539147836191,0.7239608262714586,0.32556818222858497
380,he94104,iou,0.5,67,39,36,0.36792452830188677,0.52,0.2746478873239437,0.430939226519337,75,106,0.3603577423095703,0.6929956582876352,0.2986390129637323
381,he94105,iou,0.5,27,14,14,0.34146341463414637,0.5,0.2545454545454545,0.4057971014492754,28,41,0.3291369846888951,0.6582739693777901,0.2671256687330163
382,he94106,iou,0.5,24,11,2,0.3142857142857143,0.8461538461538461,0.2972972972972973,0.4583333333333333,13,35,0.6183746044452374,0.7308063507080078,0.33495291074117023
383,he94127,iou,0.5,76,43,39,0.36134453781512604,0.524390243902439,0.2721518987341772,0.42786069651741293,82,119,0.3700294029421923,0.7056374660758085,0.30191453772397775
384,he94128,iou,0.5,59,23,17,0.2804878048780488,0.575,0.23232323232323232,0.3770491803278688,40,82,0.40205812454223633,0.6992315209430197,0.2636446718309746
385,he94129,iou,0.5,72,41,28,0.36283185840707965,0.5942028985507246,0.2907801418439716,0.45054945054945056,69,113,0.39982851000799646,0.6728821265988234,0.3031666724236457
386,he94130,iou,0.5,63,36,25,0.36363636363636365,0.5901639344262295,0.2903225806451613,0.45,61,99,0.4168607680523982,0.7063474125332303,0.31785633563995364
387,he94132,iou,0.5,19,15,7,0.4411764705882353,0.6818181818181818,0.36585365853658536,0.5357142857142857,22,34,0.45982620932839136,0.6744117736816406,0.3612920216151646
388,he94133,iou,0.5,6,1,4,0.14285714285714285,0.2,0.09090909090909091,0.16666666666666666,5,7,0.14285714626312257,0.7142857313156128,0.11904762188593547
389,he94134,iou,0.5,47,15,13,0.24193548387096775,0.5357142857142857,0.2,0.3333333333333333,28,62,0.4008603096008301,0.7482725779215494,0.2494241926405165
390,he94155,iou,0.5,66,23,18,0.25842696629213485,0.5609756097560976,0.21495327102803738,0.35384615384615387,41,89,0.39419713834436926,0.7026992466138757,0.24864742572490986
391,he94156,iou,0.5,74,32,37,0.3018867924528302,0.463768115942029,0.22377622377622378,0.3657142857142857,69,106,0.33620331252830615,0.7249383926391602,0.26512032645089284
392,he94157,iou,0.5,41,19,13,0.31666666666666665,0.59375,0.2602739726027397,0.41304347826086957,32,60,0.4057140350341797,0.6833078484786185,0.28223585045855976
393,he94158,iou,0.5,44,17,9,0.2786885245901639,0.6538461538461539,0.24285714285714285,0.39080459770114945,26,61,0.46249624399038464,0.7073471966911765,0.27643453663793105
394,he94159,iou,0.5,30,11,9,0.2682926829268293,0.55,0.22,0.36065573770491804,20,41,0.4058946132659912,0.7379902059381659,0.26616040214163356
395,he94160,iou,0.5,19,8,6,0.2962962962962963,0.5714285714285714,0.24242424242424243,0.3902439024390244,14,27,0.4078622886112758,0.7137590050697327,0.2785400995394079
396,he94183,iou,0.5,19,8,6,0.2962962962962963,0.5714285714285714,0.24242424242424243,0.3902439024390244,14,27,0.4010578564235142,0.7018512487411499,0.27389317024044874
397,he94184,iou,0.5,32,11,11,0.2558139534883721,0.5,0.2037037037037037,0.3384615384615385,22,43,0.3575761751695113,0.7151523503390226,0.2420515647301307
398,he94185,iou,0.5,28,10,8,0.2631578947368421,0.5555555555555556,0.21739130434782608,0.35714285714285715,18,38,0.38839252789815265,0.6991065502166748,0.24968091079166957
399,he94186,iou,0.5,23,9,4,0.28125,0.6923076923076923,0.25,0.4,13,32,0.47634575917170596,0.688054985470242,0.2752219941880968
400,he94187,iou,0.5,21,5,5,0.19230769230769232,0.5,0.16129032258064516,0.2777777777777778,10,26,0.3322921276092529,0.6645842552185058,0.18460673756069607
401,he94188,iou,0.5,20,13,11,0.3939393939393939,0.5416666666666666,0.29545454545454547,0.45614035087719296,24,33,0.37311482429504395,0.6888273679293119,0.31420195730108963
402,he94210,iou,0.5,2,5,2,0.7142857142857143,0.7142857142857143,0.5555555555555556,0.7142857142857143,7,7,0.5965721266610282,0.8352009773254394,0.5965721266610282
403,he94211,iou,0.5,5,3,3,0.375,0.5,0.2727272727272727,0.42857142857142855,6,8,0.3926655848821004,0.7853311697642008,0.33657050132751465
404,he94214,iou,0.5,10,7,5,0.4117647058823529,0.5833333333333334,0.3181818181818182,0.4827586206896552,12,17,0.4119877020517985,0.7062646320887974,0.34095533962907465
405,he94215,iou,0.5,18,3,4,0.14285714285714285,0.42857142857142855,0.12,0.21428571428571427,7,21,0.30250140598842074,0.7058366139729818,0.15125070299421037
406,he94216,iou,0.5,19,11,8,0.36666666666666664,0.5789473684210527,0.2894736842105263,0.4489795918367347,19,30,0.4250516891479492,0.7341801903464578,0.3296319221963688
407,he94235,iou,0.5,35,12,12,0.2553191489361702,0.5,0.2033898305084746,0.3380281690140845,24,47,0.3635934591293335,0.727186918258667,0.24580966250997194
408,he94236,iou,0.5,14,13,4,0.48148148148148145,0.7647058823529411,0.41935483870967744,0.5909090909090909,17,27,0.5101132112390855,0.6670711223895733,0.3941783905029297
409,he94237,iou,0.5,9,8,9,0.47058823529411764,0.47058823529411764,0.3076923076923077,0.47058823529411764,17,17,0.3314952008864459,0.7044273018836975,0.3314952008864459
410,he94238,iou,0.5,2,4,4,0.6666666666666666,0.5,0.4,0.5714285714285714,8,6,0.387010782957077,0.774021565914154,0.4422980376652309
411,he94239,iou,0.5,3,0,2,0.0,0.0,0.0,0.0,2,3,0.0,0.0,0.0
412,he94240,iou,0.5,0,2,1,1.0,0.6666666666666666,0.6666666666666666,0.8,3,2,0.5537118117014567,0.8305677175521851,0.664454174041748
413,he94241,iou,0.5,5,0,4,0.0,0.0,0.0,0.0,4,5,0.0,0.0,0.0
414,he94242,iou,0.5,18,5,4,0.21739130434782608,0.5555555555555556,0.18518518518518517,0.3125,9,23,0.4190187189314101,0.7542336940765381,0.23569802939891815
415,he94264,iou,0.5,3,1,2,0.25,0.3333333333333333,0.16666666666666666,0.2857142857142857,3,4,0.2345679004987081,0.7037037014961243,0.20105820042746408
416,he94265,iou,0.5,1,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0
417,he94266,iou,0.5,3,1,0,0.25,1.0,0.25,0.4,1,4,0.7051281929016113,0.7051281929016113,0.28205127716064454
418,he94268,iou,0.5,1,1,2,0.5,0.3333333333333333,0.25,0.4,3,2,0.2293906807899475,0.6881720423698425,0.27526881694793703
419,he94269,iou,0.5,9,7,6,0.4375,0.5384615384615384,0.3181818181818182,0.4827586206896552,13,16,0.39957347282996547,0.7420650209699359,0.35823828598548624
420,he94270,iou,0.5,34,21,32,0.38181818181818183,0.39622641509433965,0.2413793103448276,0.3888888888888889,53,55,0.2754010074543503,0.695059685480027,0.27030098879778824
421,he94292,iou,0.5,0,0,3,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0
422,he94293,iou,0.5,8,6,6,0.42857142857142855,0.5,0.3,0.46153846153846156,12,14,0.39299054940541583,0.7859810988108317,0.3627605071434608
423,he94294,iou,0.5,1,1,3,0.5,0.25,0.2,0.3333333333333333,4,2,0.13352273404598236,0.5340909361839294,0.17803031206130981
424,he94295,iou,0.5,7,11,6,0.6111111111111112,0.6470588235294118,0.4583333333333333,0.6285714285714286,17,18,0.4470227185417624,0.6908532922918146,0.4342506408691406
425,he94296,iou,0.5,9,8,4,0.47058823529411764,0.6666666666666666,0.38095238095238093,0.5517241379310345,12,17,0.5259106159210205,0.7888659238815308,0.4352363717967066
426,he94318,iou,0.5,19,5,3,0.20833333333333334,0.625,0.18518518518518517,0.3125,8,24,0.4464014768600464,0.7142423629760742,0.2232007384300232
427,he94319,iou,0.5,6,1,3,0.14285714285714285,0.25,0.1,0.18181818181818182,4,7,0.20270270109176636,0.8108108043670654,0.14742014624855734
428,he94320,iou,0.5,2,3,1,0.6,0.75,0.5,0.6666666666666666,4,5,0.5859798192977905,0.7813064257303873,0.5208709504869249
429,he94321,iou,0.5,2,2,1,0.5,0.6666666666666666,0.4,0.5714285714285714,3,4,0.47751712799072266,0.716275691986084,0.4093003954206194
430,he94322,iou,0.5,8,1,3,0.1111111111111111,0.25,0.08333333333333333,0.15384615384615385,4,9,0.1666666716337204,0.6666666865348816,0.10256410562075101
431,he94323,iou,0.5,2,2,5,0.5,0.2857142857142857,0.2222222222222222,0.36363636363636365,7,4,0.23788486208234513,0.832597017288208,0.30276255174116656
432,he94345,iou,0.5,8,3,2,0.2727272727272727,0.6,0.23076923076923078,0.375,5,11,0.44477272033691406,0.7412878672281901,0.2779829502105713
433,he94346,iou,0.5,4,3,1,0.42857142857142855,0.75,0.375,0.5454545454545454,4,7,0.5701780319213867,0.7602373758951823,0.4146749323064631
434,he94347,iou,0.5,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
435,he94349,iou,0.5,2,1,3,0.3333333333333333,0.25,0.16666666666666666,0.2857142857142857,4,3,0.19696970283985138,0.7878788113594055,0.225108231816973
436,he94350,iou,0.5,29,31,22,0.5166666666666667,0.5849056603773585,0.3780487804878049,0.5486725663716814,53,60,0.4291182104146706,0.7336537145799206,0.4025356664066821
437,he94368,iou,0.5,84,54,47,0.391304347826087,0.5346534653465347,0.2918918918918919,0.45188284518828453,101,138,0.36810646434821703,0.6884954240587022,0.31111927112276083
438,he94373,iou,0.5,5,3,2,0.375,0.6,0.3,0.46153846153846156,5,8,0.4355294227600098,0.725882371266683,0.3350226328923152
439,he94374,iou,0.5,4,1,4,0.2,0.2,0.1111111111111111,0.2,5,5,0.1047619104385376,0.523809552192688,0.1047619104385376
440,he94375,iou,0.5,4,2,6,0.3333333333333333,0.25,0.16666666666666666,0.2857142857142857,8,6,0.17949219048023224,0.717968761920929,0.20513393197740828
441,he94376,iou,0.5,3,5,3,0.625,0.625,0.45454545454545453,0.625,8,8,0.4275457262992859,0.6840731620788574,0.4275457262992859
442,he94399,iou,0.5,17,19,13,0.5277777777777778,0.59375,0.3877551020408163,0.5588235294117647,32,36,0.4636242687702179,0.7808408737182617,0.4363522529602051
443,he94400,iou,0.5,89,38,45,0.2992125984251969,0.4578313253012048,0.22093023255813954,0.3619047619047619,83,127,0.3200476543012872,0.6990514554475483,0.25299005054292223
444,he94401,iou,0.5,15,5,13,0.25,0.2777777777777778,0.15151515151515152,0.2631578947368421,18,20,0.21958586904737684,0.7905091285705567,0.20802871804488332
445,he94426,iou,0.5,26,26,21,0.5,0.5531914893617021,0.3561643835616438,0.5252525252525253,47,52,0.40281023877732297,0.7281569700974685,0.38246628732392285
446,he94448,iou,0.5,41,33,19,0.44594594594594594,0.6346153846153846,0.3548387096774194,0.5238095238095238,52,74,0.452915595127986,0.7136851802016749,0.37383509439135354
447,he94475,iou,0.5,96,40,36,0.29411764705882354,0.5263157894736842,0.23255813953488372,0.37735849056603776,76,136,0.3642088739495528,0.6919968605041504,0.26113089075628315
448,he94476,iou,0.5,24,33,45,0.5789473684210527,0.4230769230769231,0.3235294117647059,0.4888888888888889,78,57,0.28952989822778946,0.6843433958111387,0.3345678823965567
449,he94480,iou,0.5,64,46,27,0.41818181818181815,0.6301369863013698,0.3357664233576642,0.5027322404371585,73,110,0.44608803317971424,0.7079223135243291,0.3558953707335425
450,he94503,iou,0.5,84,98,83,0.5384615384615384,0.5414364640883977,0.36981132075471695,0.5399449035812672,181,182,0.38208534704387515,0.7056882430096062,0.3810327703302557
451,he94504,iou,0.5,17,12,15,0.41379310344827586,0.4444444444444444,0.2727272727272727,0.42857142857142855,27,29,0.33840469077781393,0.7614105542500814,0.3263188089643206
452,he94505,iou,0.5,13,21,22,0.6176470588235294,0.4883720930232558,0.375,0.5454545454545454,43,34,0.3513184480888899,0.7193663460867745,0.39238164332005887
453,he94528,iou,0.5,21,28,25,0.5714285714285714,0.5283018867924528,0.3783783783783784,0.5490196078431373,53,49,0.3713288217220666,0.7028724125453404,0.38589073629940257
454,he94529,iou,0.5,32,53,33,0.6235294117647059,0.6162790697674418,0.4491525423728814,0.6198830409356725,86,85,0.43294019477311957,0.7025067311412884,0.4354720087776407
455,he94531,iou,0.5,16,32,30,0.6666666666666666,0.5161290322580645,0.41025641025641024,0.5818181818181818,62,48,0.35551341887443294,0.6888072490692139,0.4007605812766335
456,he94532,iou,0.5,59,60,60,0.5042016806722689,0.5,0.33519553072625696,0.502092050209205,120,119,0.3540859540303548,0.7081719080607096,0.35556748521876635
457,he94533,iou,0.5,38,60,34,0.6122448979591837,0.6382978723404256,0.45454545454545453,0.625,94,98,0.4604060802053898,0.721302858988444,0.4508142868677775
458,he94557,iou,0.5,36,56,39,0.6086956521739131,0.5894736842105263,0.42748091603053434,0.5989304812834224,95,92,0.42726408305921054,0.724822998046875,0.43411858706550804
459,he94558,iou,0.5,9,17,7,0.6538461538461539,0.7083333333333334,0.5151515151515151,0.68,24,26,0.5234862168629965,0.7390393649830538,0.5025467681884765
460,he94560,iou,0.5,27,25,30,0.4807692307692308,0.45454545454545453,0.3048780487804878,0.4672897196261682,55,52,0.3277956182306463,0.7211503601074218,0.3369861495829074
461,he94583,iou,0.5,47,51,83,0.5204081632653061,0.3805970149253731,0.281767955801105,0.4396551724137931,134,98,0.2635817456601271,0.6925481160481771,0.30448236136600887
